WikidataID,itemLabel,en_description,sitelinks
Q7010224,New Mexico Public Education Department,,2
Q7010251,New Mexico State Police,,1
Q7014072,New York State Department of Environmental Conservation Police,,1
Q7014081,New York State Department of Mental Hygiene,,1
Q7014088,New York State Division of Alcoholic Beverage Control,,1
Q7014140,New York State Library,"library in Albany, New York",6
Q7014146,New York State Office of Mental Health Police,law enforcement agency,1
Q7014150,New York State Office of Children and Family Services,,2
Q7014151,New York State Office of Tax Enforcement,,1
Q7014156,New York State Park Police,,1
Q7014722,New York State University Police,police agency of New York State university system,1
Q7054415,North Carolina Alcoholic Beverage Control Commission,,1
Q7054478,North Carolina Department of Public Safety,,1
Q7054564,North Carolina National Guard,organized militia of the U.S. state of North Carolina,3
Q7054606,North Carolina State Highway Patrol,"highway patrol agency for North Carolina, US",1
Q7055033,North Dakota Office of State Tax Commissioner,North Dakota state government agency,1
Q7055060,North Dakota State Library,library,3
Q7079390,Office of the Oklahoma Attorney General,,1
Q7079391,Office of the Oklahoma State Fire Marshal,,1
Q7080755,Ohio Bureau of Criminal Identification and Investigation,,2
Q7080799,Ohio Department of Natural Resources,government agency,1
Q7080814,Ohio Environmental Protection Agency,government agency in Ohio,1
Q7080918,Ohio State Highway Patrol,,2
Q7082104,Oklahoma Alcoholic Beverage Laws Enforcement Commission,,1
Q7082116,Oklahoma Bureau of Narcotics and Dangerous Drugs Control,,1
Q7082175,Oklahoma Council on Law Enforcement Education and Training,government law enforcement agency of the state of Oklahoma,1
Q7082180,Oklahoma Criminal Justice Resource Center,,1
Q1115603,CONTU,,2
Q1250400,9/11 Commission,"commission to investigate the attacks of September 11th, 2001",18
Q2886428,Defense Base Realignment and Closure Commission,commission which recommended specific U.S. military bases for closure or realignment,2
Q2986576,Great Lakes Fishery Commission,bi-national commission of the United States and Canada,2
Q2986697,Commission on Chicago Landmarks,,2
Q3349673,Office of Science and Technology Policy,"department of the United States government, part of the Executive Office of the President",10
Q4669014,Abraham Lincoln Bicentennial Commission,,1
Q4683456,Administrative Conference of the United States,independent agency of the United States government dedicated to improving federal agency administrative processes and procedures,2
Q4816546,Atlantic States Marine Fisheries Commission,,2
Q5059644,Center for Food Safety,non-profit organization in the USA,2
Q5152721,Commission on Intergovernmental Relations,,1
Q5152743,Commission on Veterans' Pensions,,1
Q5159893,Conference for Food Protection,,0
Q5260238,Department of Defense Police,uniformed civilian police of the Department of defence,2
Q5260543,Department of the Army Civilian Police,,2
Q5265906,Detroit Department of Transportation,"public transit operator in Detroit, Michigan",3
Q5266689,Development Experience Clearinghouse,USAID repository,1
Q5283298,District Court for the Northern Mariana Islands,United States territorial court,1
Q5283315,District Department of the Environment,,1
Q5283415,District of Columbia Department of Parks and Recreation,executive branch agency of the government of the District of Columbia in the United States,2
Q5283435,District of Columbia Water and Sewer Authority,"water authority of Washington, D.C.",2
Q5284524,Division of Fisheries and Wildlife,government agency responsible for conservation of fish and wildlife resources,1
Q5290162,Domestic Nuclear Detection Office,US government agency responsible for investigating unlicenced nuclear activity,1
Q5298088,Dormitory Authority of the State of New York,,1
Q5301375,Douglas County Public Utility District,,1
Q5308629,Drought Relief Service,defunct US government agency that purchased cattle in counties affected by the Dust Bowl,1
Q5321473,E-Verify,website for businesses to determine eligibility of applicants to work in the United States,2
Q5327257,Earthquake Engineering Research Institute,,3
Q5333413,Economic Stabilization Agency,,1
Q5340883,Education Commission of the States,,1
Q5365953,Office of the Secretary of Defense,USA civilian staff,7
Q5374139,Empire State Development Corporation,American public benefit umbrella organization,2
Q5374305,Employees' Compensation Appeals Board,,1
Q5374310,Employees Retirement System of Texas,agency of the Texas state government,1
Q5374334,Employment Development Department,"government organization in San Francisco, United States",1
Q5374360,Employment Standards Administration,"large agency within the U.S. Department of Labor, ESA was eliminated on November 8, 2009",1
Q5465276,Food & Water Watch,organization,2
Q5465387,Food Safety and Inspection Service,U.S. federal government agency,6
Q5468233,Foreign Claims Settlement Commission,,1
Q5570947,Globcal International,"multipurpose cooperative, international non-governmental organization, civil society, and offshore foundation specializing in diplomacy for sustainable development and environmental protection",1
Q5898786,Hoover Dam Police,"federal security police force, stationed at Hoover Dam, United States",3
Q6039373,Institute for Food Safety and Health,American research consortium,1
Q6302865,Judicial Conference of the United States,United States senior judicial commission that frames policy guidelines for administration of judicial courts,4
Q6749279,Manhattan Marriage Bureau,,1
Q6825253,Metropolitan Sports Facilities Commission,,1
Q6973759,National Institutes of Health Police,,1
Q6978011,National Registry of Food Safety Professionals,,1
Q7055034,North Dakota Public Service Commission,,1
Q7079180,CBP Air and Marine Operations,,2
Q7079201,Office of Criminal Investigations,,1
Q7079214,Office of Export Enforcement,"office of the United States Department of Commerce, Bureau of Industry and Security",1
Q7079223,Office of Field Operations,,2
Q7127602,Palisades Interstate Park Commission,interstate compact between the U.S. states of New York and New Jersey,2
Q7394787,STOP Foodborne Illness,,1
Q7708109,Texas Tax Reform Commission,,1
Q7863034,U.S. Air Force Office of Special Investigations,US federal law enforcement agency that reports directly to the Secretary of the Air Force,9
Q7889473,United States Army Counterintelligence,,1
Q7889596,United States Capitol Preservation Commission,,1
Q7889636,United States Commission on Ocean Policy,US commission to establish findings and recommendations for a national ocean policy,1
Q7890689,United States Indian Police,,1
Q7890714,United States Marine Corps Criminal Investigation Division,,3
Q7972332,Washington Suburban Sanitary Commission,"bi-county political subdivision of the State of Maryland, that provides drinking water and wastewater treatment",2
Q12057110,Embassy of Haiti,diplomatic mission,4
Q12057112,"Embassy of Hungary, Washington, D.C.",Hungarian diplomatic mission,5
Q12057117,"Embassy of Latvia, Washington, D.C.",diplomatic mission of the Republic of Latvia to the United States,5
Q12057120,"Embassy of Lithuania, Washington, D.C.",diplomatic mission of Lithuania to USA,4
Q12188785,International Food Safety Network,,2
Q12805355,"Embassy of Slovenia, Washington, D.C.",,6
Q15647948,Institute of Food Technologists,Non-profit organization,1
Q16241039,Bureau of Diplomatic Security,U.S. State Department security and law enforcement division,5
Q16959119,United States Coast Guard Police,law enforcement unit within the United States Coast Guard,3
Q16969547,Institute of Food and Agricultural Sciences,"agriculture, life science, pathogen, and invasive species research facility in Florida affiliated with University of Florida",1
Q17006005,United States Fish and Wildlife Service Office of Law Enforcement,,1
Q17058334,International Food Protection Training Institute,,1
Q17074091,Partnership for food safety education,,1
Q23058592,National Background Investigations Bureau,,2
Q23430908,Michigan State Transportation Commission,state agency in Michigan responsible for making policies for the state's transportation programs,1
Q53648790,United States Chief Information Officers Council,organization of chief information officers of United States executive departments,0
Q56280478,North Dakota Industrial Commission,,1
Q84510722,Government Publishing Office Police,,0
Q107183634,Maine Department of Labor,labor department of Maine,0
Q510865,Texas Ranger Division,law enforcement agency with statewide jurisdiction in Texas,29
Q559229,New Mexico Museum of Art,"art museum in Santa Fe, New Mexico",5
Q611748,Commodity Futures Trading Commission,government agency,12
Q648666,United States Department of the Treasury,United States federal executive department,42
Q949761,National Credit Union Administration,independent federal agency of United States,4
Q953944,U.S. Securities and Exchange Commission,government agency overseeing stock exchanges,33
Q1091543,Consumer Financial Protection Bureau,agency of the United States government responsible for consumer protection in the financial sector,10
Q1331280,United States Air Force Academy,"military academy near Colorado Springs, Colorado, USA",24
Q1647484,Railroad Commission of Texas,"fossil fuels agency in Texas, USA",5
Q1676673,Alaska Aerospace Corporation,aerospace development agency of the state of Alaska,2
Q1863801,Maryland Transit Administration,public transit authority of the state of Maryland,4
Q2250917,New Mexico Department of Transportation,"government agency in New Mexico, United States",3
Q2397965,Texas Historical Commission,"agency of the State of Texas, United States",6
Q2986633,New Jersey Historical Commission,"state-level agency of the State of New Jersey, United States",2
Q3329691,New Mexico Museum of Natural History and Science,"science museum in New Mexico, USA",5
Q4688441,Aerospace Defense Center,1980-1984 United States Air Force direct reporting unit,1
Q4697897,Air Force District of Washington,United States Air Force direct reporting unit responsible for operations in the National Capital Region of the United States,6
Q4697934,Air Force Operational Test and Evaluation Center,United States Air Force direct reporting unit responsible for testing systems under development for the Air Force and joint service use,2
Q4697936,Air Force Personnel Center,military unit,1
Q4705265,Alabama Historical Commission,historic preservation agency for the U.S. state of Alabama,1
Q4708538,Alaska Division of Juvenile Justice,,2
Q4708606,Alaska State Defense Force,military unit,2
Q4708609,Alaska State Library,library,2
Q4791297,Arizona Department of Liquor Licenses and Control,organization,1
Q4791732,Arkansas Alcoholic Beverage Control Division,,1
Q4791771,"Arkansas Department of Parks, Heritage, and Tourism","department of Arkansas government responsible for parks, heritage, and tourism",1
Q4791829,Arkansas National Guard,organized militia of the U.S. state of Arkansas,2
Q4791870,Arkansas State Library,"archive organization in Little Rock, United States",1
Q4794076,I Bomber Command,1942-1946 United States Army Air Forces operational command,1
Q5020290,California Bureau of Firearms,bureau of the Division of Law Enforcement of the California Department of Justice,1
Q5020430,California Department of Insurance,,1
Q5020432,California Department of Managed Health Care,organization,1
Q5020479,California Environmental Protection Agency,environmental agency in California,3
Q5020545,California High-Speed Rail Authority,agency of the California State Transportation Agency,1
Q5021042,California State Library,"state library of California, United States",2
Q5021052,California State Park Rangers,,1
Q5021054,California State Police,former California security police agency,1
Q5435482,Farm Credit Administration,US federal government independent agency regulating farm loans,2
Q5440255,Federal Housing Finance Agency,,4
Q5449664,Financial Stability Oversight Council,,1
Q6020429,Indian Health Service,branch of the United States Health Department regarding the health of Native Americans,7
Q6023149,Indiana Department of Natural Resources,Government agency in the United States,1
Q6023438,Indiana State Police,statewide law enforcement agency for the U.S. state of Indiana,2
Q6030841,Information Security Oversight Office,office at the National Archives of the United States,3
Q6034762,Inland Empire Utilities Agency,,1
Q6039695,Institute for Telecommunication Sciences,research laboratory of the United States government,1
Q6040803,Institute of Puerto Rican Culture,Ministry of Culture,3
Q6043864,Intelligence Advanced Research Projects Activity,American government agency,7
Q6049815,International Cooperation Administration,predecessor of the U.S. Agency for International Development,3
Q6064361,Iowa Department of Human Services,,1
Q6064647,Iowa State Patrol,,1
Q6072791,Iron Range Resources and Rehabilitation Board,agency in northern Minnesota,1
Q6083418,Island Transit,,1
Q6108143,JFMIP,,1
Q6135106,"James H. Byrd, Jr. Unit","prison in Huntsville, Texas",2
Q6188880,Jet Propulsion Laboratory Science Division,,2
Q6936275,Municipal Securities Rulemaking Board,,1
Q19611778,Representative Office of the Turkish Republic of Northern Cyprus in New York City,,0
Q23548,National Aeronautics and Space Administration,independent agency of the United States Federal Government,163
Q5409765,Eunice Kennedy Shriver National Institute of Child Health and Human Development,Research institute for improving the health of Americans,3
Q5424584,FBI Laboratory,US FBI forensic laboratory,3
Q5429779,Fair Employment Practice Committee,comittee created to implement Executive Order 8802,1
Q5430163,Fairfax County Park Authority,,1
Q5435788,Farmers Home Administration,U.S. federal agency with mission and programs involved in extending credit for agriculture and rural development,1
Q5438728,Mississippi Department of Human Services,agency,2
Q5439044,Fayetteville Area System of Transit,Public transportation body,1
Q5440206,Federal Energy Administration,of the United States government,2
Q5440211,Federal Executive Board,,1
Q5440219,Federal Farm Board,,1
Q5440253,Federal Housing Finance Board,,1
Q5440270,Federal Judicial Center,education and research agency of the U.S. federal courts,4
Q5440308,Federal Music Project,"formed in 1935 under Federal Project No. One of the Works Progress Administration to employ, train, and rehabilitate unemployed musicians",7
Q5440350,Federal Prison Industries,,3
Q5440366,Federal Research Division,fee-for-service research and analysis unit within the Library of Congress,4
Q5440425,Federal Salary Council,advisory body of the executive branch of the United States Government,1
Q5440450,Federal Student Aid,office of the United States Department of Education,2
Q5440455,Federal Surplus Relief Corporation,n,2
Q5440463,Federal Theatre Project,USA theatre company 1935 - 1939,3
Q5449614,Financial Management Service,bureau of the United States Treasury Department,2
Q5461149,Florida's Turnpike Enterprise,State-owned enterprise operating toll roads in Florida,1
Q5461308,Florida Department of Air and Water Pollution Control,"former governmental department in Florida, USA",1
Q5461309,Florida Department of Agriculture and Consumer Services,government agency,2
Q5461311,Florida Department of Business and Professional Regulation,,1
Q5461312,Florida Department of Children and Families,,1
Q5461314,Florida Department of Environmental Regulation,,1
Q5461317,Florida Department of Juvenile Justice,agency,1
Q5461318,Florida Department of Financial Services,state agency of Florida,2
Q5461321,Florida Department of Management Services,,1
Q5461322,Florida Department of Veterans Affairs,,1
Q5461331,Florida Division of Emergency Management,"state-level agency in Florida, United States",1
Q5461440,Florida Highway Patrol,"Law enforcement agency in Florida, United States",2
Q5461562,Florida Public Service Commission,"regulatory organization in the state of Florida, US",1
Q5461615,Florida State Parks,division of the Florida Department of Environmental Protection,2
Q5465436,Food and Nutrition Service,U.S. federal anti-hunger program,3
Q5468218,Foreign Agricultural Service,service within the USDA dealing with diplomatic outreach,1
Q5469080,Forest Preserve District of Cook County,public land management agency,1
Q5470803,Fort Bend County Toll Road Authority,government authority,1
Q5523882,Garrett County Sheriff's Office,,1
Q5547453,Georgia Department of Natural Resources,"agency of the state of Georgia, United States",1
Q5596171,Grant County Public Utility District,,1
Q5598354,Grays Harbor Historical Seaport Authority,,1
Q5599435,Great Lakes Commission,,1
Q5617527,Gulf States Marine Fisheries Commission,,1
Q5664855,Harris County Toll Road Authority,government authority,1
Q5684183,Hawai'i Department of Land and Natural Resources,"government organization in Honolulu, United States",2
Q5684185,Hawai'i State Judiciary,,2
Q5684275,Hawaii Department of Human Services,,1
Q5690644,Health Resources and Services Administration,United States government agency,1
Q5691238,Healthcare Systems Bureau,U.S. government health administration organization,1
Q5755207,High Court of American Samoa,"highest court of American Samoa, after the U.S. Supreme Court",2
Q5758085,Higher Education Loan Authority of the State of Missouri,U.S. student loan servicer,1
Q7566951,South Dakota Board of Regents,,1
Q7676287,Taipei Economic and Cultural Office in Houston,,4
Q15216574,"Embassy of Portugal, Washington, D.C.",diplomatic mission of the Portuguese Republic to the United States,4
Q17032884,Taipei Economic and Cultural Office in Atlanta,TECO-Atlanta,1
Q17032890,Taipei Economic and Cultural Office in Denver,,1
Q17032898,Taipei Economic and Cultural Office in Honolulu,,1
Q17032909,Taipei Economic and Cultural Office in Boston,,1
Q17032919,Taipei Economic and Cultural Office in Los Angeles,,1
Q17032936,Taipei Economic and Cultural Office in San Francisco,,1
Q17032945,Taipei Economic and Cultural Office in Chicago,,1
Q17032954,Taipei Economic and Cultural Office in Seattle,,1
Q17032961,Taipei Economic and Cultural Office in Miami,,1
Q17063385,Taipei Economic and Cultural Office in New York,,2
Q19868297,Fort Johnson Volunteer Fire Company,,1
Q59420786,United States Chief Financial Officers Council,organization of chief financial officers of United States executive departments,0
Q59420930,United States Chief Acquisition Officers Council,organization of chief acquisition officers of United States executive departments,0
Q59827763,Upper Montgomery County Volunteer Fire Department,"volunteer fire department and station in Montgomery County, Maryland, United States",0
Q60191890,Mendocino Volunteer Fire Department,"fire department in Mendocino, California",1
Q65659313,Portland City Planning Commission,"government commission in Portland, Oregon, United States",0
Q84506111,United States Select Commission On Immigration And Refugee Policy,,0
Q87199050,Displaced Persons Commission,,0
Q94201954,COVID-19 Congressional Oversight Commission,oversight body created by the CARES Act,1
Q95690764,Maryland Hall of Records Commission,predecessor of the Maryland State Archives,0
Q96067104,McMillan Commission,"urban planning commission for Washington, D.C., United States",0
Q96153067,Attorney General's Committee on Administrative Procedure,,0
Q96666298,Mountain Lakes Volunteer Fire Department,"volunteer fire department of Mount Lakes, New Jersey",0
Q98665910,Henry County Commission,"commission in Abbeville, Henry County, Alabama",0
Q101208291,Calhoun County Commission,"government commission in Calhoun County, Alabama",0
Q103174336,Cyberspace Solarium Commission,,0
Q105627422,"January 6, 2021 Commission",commission to investigate the storming of the US Capitol,3
Q105710662,The Naming Commission,American military commission,1
Q105925305,Select Commission on Western Hemisphere Immigration,,0
Q106594867,Washington State Ecological Commission,governmental commission,0
Q106595602,National Commission on Indian Trust Administration and Reform,governmental commission,0
Q106931669,Board of Commissioners for the Second Geological Survey,"corporate body, of US state of Pennsylvania,",0
Q109300620,Jefferson County Commission,"governing body of Jefferson County, Alabama",0
Q109803554,Dayton City Commission,"legislative body of the City of Dayton, Ohio, United States",0
Q110252391,Cincinnati Recreation Commission,"commission of the municipal government of Cincinnati, Ohio, United States",0
Q110585945,Delaware Commission on Italian Heritage and Culture,government commission,0
Q6820290,Merrimack Valley Regional Transit Authority,,2
Q6824294,Metra Police Department,transit police in metropolitan Chicago,1
Q6824972,Metropolitan Airports Commission,governmental agency of the State of Minnesota,1
Q6825291,Metropolitan Transportation Commission,San Francisco region transportation planning agency,1
Q6825322,Metropolitan Water Reclamation District of Greater Chicago,,2
Q6825323,Metropolitan Water District of Southern California,"water district in Southern California, United States",2
Q6837520,Michigan Department of Agriculture & Rural Development,,1
Q6837521,Michigan Department of Community Health,,1
Q6837525,Michigan Department of Environmental Quality,department of the state of Michigan,1
Q6837530,Michigan Department of Licensing and Regulatory Affairs,,1
Q6837531,Michigan Department of Military and Veterans Affairs,,1
Q6837532,Michigan Department of Natural Resources,government agency of Michigan,1
Q6837604,Michigan Lottery,"state-run lottery in Michigan, United States",1
Q6837648,Michigan Public Service Commission,,1
Q6837651,Michigan Railroad Commission,,1
Q6837701,Michigan State Housing Development Authority,"agency of the state of Michigan, United States",1
Q6840596,Mid-America Regional Council,planning and intergovernmental organization in Kansas City,1
Q6841548,Middle Rio Grande Conservancy District,which manages irrigation and flood control in the Albuquerque basin of central New Mexico,1
Q6851854,National Nanotechnology Initiative,U.S. government cross-agency coordinating program,4
Q6868220,Minnesota Department of Employment and Economic Development,,2
Q6868222,Minnesota Department of Labor and Industry,,1
Q6868321,Minnesota Housing Finance Agency,"government agency in Minnesota, USA",1
Q6868402,Minnesota Pollution Control Agency,,1
Q6869248,Minority Business Development Agency,US Department of Commerce division for marginalized ethnic groups,3
Q6879124,Mississippi Department of Agriculture and Commerce,,1
Q6879133,Mississippi Department of Environmental Quality,state agency,1
Q6879136,Mississippi Department of Mental Health,,1
Q6879137,Mississippi Department of Public Safety,,1
Q30268468,West Virginia Library Commission,"government organization in Charleston, United States",1
Q30283801,New Mexico Department of Human Services,"government organization in Santa Fe, United States",0
Q30289627,Illinois State Library,"archive organization in Springfield, United States",1
Q33121975,Maryland Governor's Office,"government organization in Annapolis, Maryland, United States",0
Q39052941,Palisades Interstate Parkway Police Department,,1
Q41240748,Minnesota Department of Revenue,"state government taxation agency in Minnesota, United States",1
Q42915966,North Carolina State Capitol Police,,2
Q42916221,Public Safety Department - City of St. Louis,,1
Q43079348,New Mexico History Museum,"history museum in Santa Fe, New Mexico",2
Q43895417,Kentucky Department of Revenue,"government organization in Frankfort, United States",0
Q48771349,Washington State Library,"state library of Washington, U.S.",1
Q48806767,Maine Marine Patrol,maritime police service,1
Q50040852,Division of Arkansas Heritage,"division of the Arkansas Department of Parks, Heritage, and Tourism",1
Q50356290,Maine Department of Health and Human Services,"government organization in Augusta, Maine, United States",0
Q52844708,Vermont Department of Libraries,"archive organization in Montpelier, United States",1
Q55316576,Virginia Department of Elections,,1
Q55623340,Minnesota Alcohol and Gambling Enforcement Division,,1
Q55623342,Minnesota Bureau of Criminal Apprehension,Criminal Investigation Bureau,1
Q55633565,"South Dakota Department of Game, Fish, and Parks",,1
Q56276726,South Dakota Department of Public Safety,,1
Q57709405,New Jersey Department of State,department of the New Jersey state government,0
Q57908273,Florida Division of Historical Resources,"agency of the State of Florida, United States",0
Q57911357,South Carolina Department of Archives and History,"state-level agency responsible for cultural heritage in the state of South Carolina, United States",0
Q58012844,New Hampshire Department of Natural and Cultural Resources.,"agency of the state of New Hampshire, United States",0
Q58047257,Louisiana Office of Cultural Development,"state agency in Louisiana, United States",0
Q59535847,Virginia Department of Forensic Science,"government organization in Richmond, United States",1
Q60792907,Florida Department of Revenue,,1
Q62026223,South Dakota State Library,library that serves state government and libraries within South Dakota,1
Q63441209,New Mexico Museum of Indian Arts and Culture,"a center of stewardship, knowledge, and understanding of the artistic, cultural, and intellectual achievements of the diverse peoples of the Native Southwest.",0
Q65072691,Virginia Commercial Space Flight Authority,,3
Q65766974,New Mexico Film Office,state government agency whose purpose is to market the state of New Mexico to the film industry,0
Q66448190,Nebraska Department of Labor,Nebraska state government agency,0
Q72926688,Georgia State Parks & Historic Sites,division of the Georgia Department of Natural Resources,0
Q73006668,Colorado State Library,official State Library of Colorado,1
Q73006672,Maine State Library,,2
Q73006674,Missouri State Library,official State Library of Missouri,1
Q73006677,Rhode Island Office of Library and Information Services,,0
Q79946611,Maryland Office of the Secretary of State,state of Maryland constitutional office,0
Q84587191,South Carolina state employment security commission,,0
Q84587883,South Carolina state commission for farm workers,,0
Q85740494,Alaska Department of Revenue – Tax Division,,1
Q85769010,Illinois Nature Preserves Commission,nature preserves organization,1
Q97168597,New Mexico Department of Workforce Solutions,,1
Q97174908,New Mexico Office of the State Engineer,"has authority over the supervision, measurement, appropriation, and distribution of all surface and groundwater in New Mexico, including streams and rivers that cross state boundaries.",1
Q97928899,The Tennessee Department of Economic and Community Development,,0
Q98358573,Arkansas State Archives,archives of the U.S. state of Arkansas,1
Q98690925,California Student Aid Commission,California state agency responsible for administering financial aid for college students,0
Q102226687,Illinois Gaming Board,gaming control board in Illinois,2
Q102289054,New Mexico Water Use and Conservation Bureau,bureau within the New Mexico Office of the State Engineer that is taksed with conserving and managing New Mexico's water use,0
Q103499666,Adult Prisons Division,"The Adult Prisons Division oversees the Health Services Bureau, Office of Offender Management Services and the 11-prison facilities in New Mexico",0
Q104876852,Maryland Department of the Environment,environmental protection agency of the U.S. state of Maryland,2
Q104902347,Maine Capitol Police,,1
Q104904343,New Mexico Abandoned Mine Land Program,mine reclamation program,0
Q104905154,New Mexico Acequia Commission,facilitates communication and funding between local acequia organizations and federal and state governments,0
Q104905157,New Mexico Acupuncture and Oriental Medicine Board,licenses and regulates the practice of acupuncture and oriental medicine in New Mexico,0
Q104905159,New Mexico Department of Agriculture,Oversees all aspects of agriculture in New Mexico,0
Q104905161,New Mexico Office of African American Affairs,"state agency dedicated to improving and promoting the economic development, education, health and political well-being of the African-American community throughout New Mexico",0
Q104905163,New Mexico Aging and Long-Term Services Department,New Mexico state agency that adovacates for older adults and adults with disabilities,0
Q105682604,Vermont Department of Taxes,,0
Q105683014,Alaska Department of Revenue,,0
Q105683200,Arizona Department of Revenue,,0
Q105683325,Arkansas Department of Finance and Administration,,0
Q105683389,California Department of Tax and Fee Administration,,0
Q105683411,Connecticut Department of Revenue Services,,0
Q105683417,Delaware Division of Revenue,,0
Q5161560,Connecticut Judicial Marshal,court officers,1
Q5161567,Connecticut Liquor Division,,1
Q5161614,Connecticut State Capitol Police,,1
Q5161617,Connecticut State Library,library,2
Q5161618,Connecticut State Marshal,Law enforcement agency in Connecticut,1
Q5195524,Florida Lottery,state-run gambling program,3
Q5203575,Maryland State Highway Administration,government highway agency of the State of Maryland,2
Q5253280,Delaware Department of Natural Resources and Environmental Control,,1
Q5253281,"Delaware Department of Services for Children, Youth, and Their Families",agency,1
Q5253284,Delaware Division of Alcohol and Tobacco Enforcement,,1
Q5253301,Delaware Geological Survey,Delaware state agency that conducts geologic and hydrologic research,1
Q5253366,Delaware State Police,division of the Delaware Department of Public Safety and Homeland Security,2
Q5361211,Nevada Gaming Commission,,4
Q5379321,Enoch Pratt Free Library,"public library in Baltimore, Maryland",3
Q5461319,Florida Department of Law Enforcement,Florida government agency.,3
Q5461330,Florida Division of Alcoholic Beverages and Tobacco,,1
Q5461332,Florida Division of Insurance Fraud,division of Florida Department of Financial Services,1
Q5461376,Florida Fish and Wildlife Conservation Commission,,1
Q5547332,Georgia Alcohol and Tobacco Division,,1
Q5547405,Georgia Bureau of Investigation,state law enforcement agency in U.S,4
Q5547457,Georgia Department of Revenue,revenue agency,1
Q5547762,Georgia State Patrol,"in Georgia, United States",1
Q5684284,Hawaii Division of Conservation and Resource Enforcement,,1
Q5684405,Hawaii State Library,public library in Hawaii,3
Q5757258,High Technology Theft Apprehension and Prosecution Program,,1
Q5774674,History Colorado,historical society,1
Q5987299,Idaho Alcoholic Beverage Control,,1
Q5987333,Idaho Commission for Libraries,"government organization in Boise, United States",1
Q5987358,Idaho Department of Juvenile Corrections,,1
Q5987462,Idaho State Liquor Dispensary,,1
Q5987465,Idaho State Historical Society,"agency of the state of Idaho, United States",1
Q5999447,Illinois Department of Revenue,,1
Q5999545,Illinois Liquor Control Commission,,1
Q5999761,Illinois State Police Office,,3
Q6023042,Indiana Alcohol and Tobacco Commission,,1
Q6064240,Iowa Alcoholic Beverages Division,alcoholic beverage control authority,1
Q6064366,Iowa Department of Transportation Motor Vehicle Enforcement Agency,,1
Q6206647,Job Corps,voluntary program in the united states,1
Q6230737,John E. Fogarty International Center,part of the United States National Institutes of Health,1
Q6269478,Joint Warfare Analysis Center,,2
Q6276177,Joplin Police Department,,1
Q6302863,Judicial Conference of the State of New York,,1
Q6303093,Judiciary of Colorado,"government organization in Denver, United States",1
Q6364598,Kansas Bureau of Investigation,criminal investigative arm of the state of Kansas,3
Q6364967,Kansas Department of Revenue,,1
Q6364976,Kansas Division of Alcoholic Beverage Control,,1
Q6364990,Kansas Highway Patrol,Traffic police and de facto state police in the US state of Kansas,2
Q6392292,Kentucky Justice and Public Safety Cabinet,,1
Q6392324,Kentucky Office of Alcoholic Beverage Control,,1
Q6392396,Kentucky State Police,police force of the U.S. state of Kentucky,1
Q6392418,Kentucky Vehicle Enforcement,,1
Q6537405,Lewiston Police Department,,1
Q6542694,Library of Michigan,library,1
Q6542699,Library of Virginia,library,1
Q6672738,Long Island State Parkway Police,,1
Q6689109,Louisiana Department of Wildlife & Fisheries – Enforcement Division,,1
Q6689241,Louisiana Office of Alcohol and Tobacco Control,,1
Q6689242,Louisiana Office of Juvenile Justice,,1
Q6736485,Maine State Police,state police agency for the U.S. state of Maine,1
Q6781255,Maryland-National Capital Park and Planning Commission,park and planning agency of the State of Maryland for Montgomery and Prince George's counties,2
Q6781273,Maryland Aviation Administration,aviation agency under the state of Maryland Department of Transporttaion,2
Q6781307,Maryland Department of Labor,government agency of the U.S. state of Maryland,1
Q6781308,Maryland Department of Natural Resources,"state agency of Maryland, United States",1
Q6781309,Maryland Natural Resources Police,law enforcement arm of the Maryland Department of Natural Resources (DNR),1
Q6781310,Maryland Department of Planning,"cabinet-level agency of the government of the State of Maryland, United States",1
Q6978271,National Science Board,,2
Q6978360,National Security Operations Center,operations center at the NSA,5
Q6978364,National Security Resources Board,US government agency,1
Q6978856,National Technical Information Service,"US government agency resposible for the collection and organization of scientific, technical, engineering, and business information generated by U.S. Government–sponsored research and development",4
Q6978888,National Telecommunications and Information Administration,U.S. government agency,3
Q6979287,National Vaccine Program Office,organization,1
Q6980595,Natural Resources Conservation Service,agency of the US Department of Agriculture,13
Q6981647,Navajo Rangers,organization of the Navajo Nation which maintain and protect the tribal nation's public works and natural resources,1
Q6981726,Naval Air Systems Command,naval Aviation Material Systems Command of the U.S. Navy,5
Q6981810,Naval Facilities Engineering Command,United States Navy systems command,3
Q7003423,Nevada Department of Wildlife,state Agency of Wildlife,1
Q7008150,New Hampshire Division of Parks and Recreation,Governmental institution in the United States,1
Q7009151,New Jersey Casino Control Commission,,2
Q7009175,New Jersey Department of Community Affairs,,1
Q7009224,New Jersey Historic Trust,,1
Q7009281,New Jersey Network,"former PBS and NPR member networks serving New Jersey, United States",1
Q7009447,New Jersey Schools Development Authority,,1
Q7009496,New Jersey State Planning Commission,,1
Q7009511,New Jersey Tidelands Resource Council,,1
Q7013135,New York City Board of Education,governing body of the New York City Department of Education,1
Q7013158,New York City Department of Citywide Administrative Services,New York City,2
Q7013181,New York City Department of Investigation,,1
Q7013184,New York City Department of Probation,,1
Q7013185,New York City Department of Records and Information Services,,1
Q7013192,New York City Department of Youth & Community Development,,1
Q7013228,New York City Human Resources Administration,,1
Q7013451,New York Division of Military and Naval Affairs,,3
Q7014063,New York State Council on the Arts,arts council serving the U.S. state of New York,2
