WikidataID,itemLabel,sitelinks
Q16966072,United States Office of Tax Policy,1
Q16966797,WIB,5
Q16985074,HHFA,1
Q16985074,United States Housing and Home Finance Agency,1
Q17072404,OWH,2
Q17984993,Greater Washington National Parks,3
Q17984993,National Capital Parks,3
Q17984993,National Capital Regional Office,3
Q17984993,NPS National Capital Region,3
Q17984993,Region 1: National Capital Area,3
Q17984993,U.S. NPS National Capital Region,3
Q17984993,United States National Park Service National Capital Region,3
Q17984993,US NPS National Capital Region,3
Q20895097,NESDIS,4
Q20895097,NOAA Satellite and Information Service,4
Q20895097,N.E.S.D.I.S.,4
Q20895097,"National Earth Satellite, Data, and Information Service",4
Q20895097,"National Environmental Satellite, Data, & Information Service",4
Q20895097,NOAA Satellite & Information Service,4
Q20895097,"United States National Environmental Satellite, Data, and Information Service",4
Q20895097,"NOAA National Environmental Satellite, Data, and Information Service",4
Q21015842,National Climatic Data Center,4
Q21015842,NCEI,4
Q21015842,NOAA National Centers for Environmental Information,4
Q21015842,NOAA NCEI,4
Q22907212,NVC,1
Q22907212,CA/VO/DO/NVC,1
Q25047995,PTAB,1
Q25047995,United States Patent Trial and Appeal Board,1
Q25047995,Patent Trial & Appeal Board,1
Q29381045,LL,0
Q30264160,CDC Office of Public Health Preparedness and Response,0
Q30264160,OPHPR,0
Q30264160,PHPR,0
Q30296718,CDC’s National Center on Birth Defects and Developmental Disabilities,0
Q30296718,NCBDDD,0
Q33122150,CSELS,0
Q43895490,PSC,0
Q43896279,HHS Secretary,0
Q43896279,"Office of Secretary, Department of Health and Human Services",0
Q43896279,United States Department of Health and Human Services Office of the Secretary,0
Q48964920,NVC,1
Q48964920,United States National Vetting Center,1
Q56736570,HAER,1
Q56736606,HALS,0
Q60041258,EOIR OCAHO,0
Q60041258,EOIR Office of the Chief Administrative Hearing Officer,0
Q60041258,OCAHO,0
Q60041356,EOIR OCIJ,0
Q60041356,EOIR Office of the Chief Immigration Judge,0
Q60041356,OCIJ,0
Q60172390,Department of Veterans Affairs Office of Inspector General,1
Q60172390,"Department of Veterans Affairs, Office of Inspector General",1
Q60172390,"U.S. Department of Veterans Affairs, Office of Inspector General",1
Q60172390,VA OIG,1
Q60172481,Amtrak Office of Inspector General,0
Q60172481,Amtrak OIG,0
Q60172481,NRPC OIG,0
Q60172481,"Office of Inspector General, Amtrak",0
Q60172494,Appalachian Regional Commission Office of Inspector General,0
Q60172494,ARC OIG,0
Q60172506,Architect of the Capitol Office of Inspector General ,0
Q60527158,NARA OIG,0
Q60527158,National Archives and Records Administration Office of Inspector General,0
Q60527158,National Archives and Records Administration OIG,0
Q60527158,National Archives OIG,0
Q60527158,"Office of Inspector General, National Archives and Records Administration",0
Q60527326,EXIM OIG,0
Q60527326,Export-Import Bank of the United States Office of Inspector General,0
Q60527465,Library of Congress Office of the Inspector General,0
Q60527465,LOC OIG,0
Q60528389,CFPB OIG,0
Q60528389,Federal Reserve OIG,0
Q60528389,FRS OIG,0
Q60528389,"Office of Inspector General, Consumer Financial Protection Bureau",0
Q60528389,"Office of Inspector General, Federal Reserve Board of Governors",0
Q60528556,AbilityOne Office of Inspector General,0
Q60528592,CFTC OIG,0
Q60528592,Commodity Futures Trading Commission Office of Inspector General,0
Q60528592,"Office of Inspector General, U.S. Commodity Futures Trading Commission",0
Q60528665,Consumer Product Safety Commission Office of Inspector General,0
Q60528665,CPSC OIG,0
Q60528665,"Office of Inspector General, Consumer Product Safety Commission",0
Q60528665,"Office of Inspector General, United States Consumer Product Safety Commission",0
Q60528721,AmeriCorps OIG,0
Q60528721,CNCS OIG,0
Q60528721,Corporation for National and Community Service Office of Inspector General,0
Q60650218,GSA OIG,0
Q60650218,"Office of Inspector General, General Services Administration",0
Q60650218,"Office of the Inspector General, General Services Administration",0
Q60650218,"Office of the Inspector General, U.S. General Services Administration",0
Q60650218,General Services Administration Office of Inspector General,0
Q60650218,U.S. General Services Administration Office of Inspector General,0
Q62073210,PHA,0
Q62073210,Federal Public Housing Administration,0
Q62073210,U.S. Public Housing Administration,0
Q62073210,United States Public Housing Administration,0
Q62602269,Emergency Administration of Public Works,0
Q62602269,U.S. Emergency Administration of Public Works,0
Q62602269,United States Emergency Administration of Public Works,0
Q64816718,FEMA OIG,0
Q64816718,"Office of Inspector General, Federal Emergency Management Agency",0
Q64864563,KCC,0
Q64864563,CA/VO/DO/KCC,0
Q64864563,Department of State Kentucky Consular Center,0
Q65044112,ICIG,1
Q65044112,Office of the Inspector General of the Intelligence Community,1
Q67004301,ROCR,0
Q67004301,NPS unit Rock Creek Park,0
Q67004301,Rock Creek Park (US agency),0
Q67004301,Rock Creek Park administrative unit,0
Q67004301,Rock Creek Park NPS unit,0
Q67004301,"Rock Creek Park, National Park Service Unit",0
Q68213640,National Geospatial Program Office,1
Q68213640,NGP,1
Q68213640,NGPO,1
Q68213640,USGS National Geospatial Program,1
Q72803481,White River National Forest (Agency),0
Q85785330,MEBN,2
Q89805767,PRAC,1
Q98404967,NCA,0
Q98461250,NBRC,0
Q99308318,Cooperative Research Units Program (U.S.),0
Q99308318,"Cooperative Research Units Program, U.S. Geological Survey",0
Q99308340,"Pacific Region, U.S. Fish & Wildlife Service",0
Q99308340,"Pacific Region, United State Fish and Wildlife Service",0
Q99308340,"Region 1, U.S. Fish & Wildlife Service",0
Q99308340,"Region 1, U.S. Fish and Wildlife Service",0
Q99308340,"Region 1, United States Fish and Wildlife Service",0
Q99308340,U.S Fish and Wildlife Service Region 1,0
Q99308340,U.S. Fish & Wildlife Service Pacific Region,0
Q99308340,U.S. Fish & Wildlife Service Region 1,0
Q99308340,U.S. Fish and Wildlife Service Region 1,0
Q99308340,U.S. Fish and Wildlife Service Western Region,0
Q99308340,United States Fish and Wildlife Service Pacific Region,0
Q99308340,United States Fish and Wildlife Service Western Region,0
Q99308340,"Western Region, U.S. Fish and Wildlife Service",0
Q99308340,"Western Region, United States Fish and Wildlife Service",0
Q100175382,The National Quantum Coordination Office,0
Q100742530,NCEE,0
Q100742530,NCEERA,0
Q2896579,FPS,8
Q2896579,United States Federal Protective Service,8
Q2981111,CGIS,9
Q3374594,FPU,5
Q3374594,FBI Police,5
Q4201511,FSI,7
Q4201511,Foreign Service Institute of the United States,7
Q4201511,U.S. Foreign Service Institute,7
Q4201511,United States Foreign Service Institute,7
Q4234215,CNCS,5
Q4234215,Corporation for National & Community Service,5
Q4476399,OJP,3
Q4476399,United States Office of Justice Programs,3
Q4653936,Advanced Regional Traffic Interactive Management and Information System,1
Q4653936,SmarTraveler,1
Q4682988,APA,2
Q4689748,ADF,3
Q4689748,African Development Foundation,3
Q4689748,USADF,3
Q4689842,ALMA,3
Q4705239,Alabama Department of Agriculture and Industries (AGI),1
Q4707642,MassHighway,1
Q4708526,Alaska Department of Education and Early Development,1
Q4726456,Office of Alien Property Custodian,2
Q4731287,ACDPW,1
Q4731287,Allegheny County Public Works,1
Q5020659,CLRC,1
Q5020666,LAO,1
Q5020668,California Legislative Counsel,1
Q5020727,OEHHA,3
Q5153148,CEA,1
Q5153148,U.S. Commodity Exchange Authority,1
Q5153148,United States Commodity Exchange Authority,1
Q5154722,CDFI Fund,1
Q5154722,CDFIF,1
Q5154836,Community Oriented Policing Services Program,1
Q5154836,COPS Office,1
Q5154836,COPS Program,1
Q5154836,Office of Community Oriented Policing Services,1
Q5154852,CRS,1
Q5154852,DOJ CRS,1
Q5167909,CSREES,1
Q5169222,CARP,1
Q5178266,CSOSA,2
Q5369885,"Embassy of Syria in Washington, D.C.",4
Q5369886,"Embassy of Tajikistan in Washington, D.C.",3
Q5369939,Embassy of the Philippines to the United States,5
Q104815278,United States Department of Commerce Civil Aeronautics Administration,0
Q105255471,RSPA,0
Q106171735,United States Naval Audit Service,0
Q106615826,United States Defense Digital Service,0
Q107343285,NAC,0
Q107343285,National Agroforestry Center (U.S.),0
Q107343285,U.S. National Agroforestry Center,0
Q107343285,United States Department of Agriculture National Agroforestry Center,0
Q107343285,United States National Agroforestry Center,0
Q107343285,US National Agroforestry Center,0
Q107343285,USDA National Agroforestry Center,0
Q107343285,USDA-NAC,0
Q107553914,Mount Adams Ranger District,0
Q107553914,Mt Adams Ranger District,0
Q108547864,NESC,0
Q108734254,Mount Hood National Forest (Agency),0
Q108886683,DHS Office of the General Counsel,0
Q108886683,"Office of the General Counsel, Department of Homeland Security",0
Q108886683,Department of Homeland Security Office of General Counsel,0
Q108886683,DHS Office of General Counsel,0
Q108886683,"Office of General Counsel, Department of Homeland Security",0
Q110315135,National Center for Emerging and Zoonotic Infectious Diseases Division of Foodborne Waterborne and Environmental Diseases,0
Q110315135,DFWED,0
Q110435062,CCB,0
Q110435062,United States Copyright Claims Board,0
Q110967426,FPISC,0
Q104760654,CDC Center for Preparedness and Response,0
Q104760654,CDC Emergency Preparedness and Response,0
Q104815278,CAA,0
Q104815278,United States Civil Aeronautics Administration,0
Q104815278,U.S. Department of Commerce Civil Aeronautics Administration,0
Q37230,C.I.A.,123
Q11209,Pentagon,52
Q11209,DOD,52
Q11209,DoD,52
Q11209,Department of Defense,52
Q11209,Defense Department,52
Q11209,U.S. Department of Defense,52
Q11209,US Department of Defense,52
Q11209,US DOD,52
Q11209,USDOD,52
Q11209,defense.gov,52
Q11700,U.S. Naval Observatory,24
Q11700,US Naval Observatory,24
Q11700,USNO,24
Q37230,CIA,123
Q60346,NIOSH,19
Q121194,NSA,72
Q121194,N.S.A.,72
Q121194,National Security Agency： NSA,72
Q121194,United States National Security Agency,72
Q407064,AETC,12
Q407064,The First Command,12
Q407064,USAF AETC,12
Q408230,NYCDOE,22
Q181052,ARC,30
Q181052,NASA Ames,30
Q207361,ARPA,47
Q207361,Advanced Research Projects Agency,47
Q207361,Defense Advanced Research Projects Agency,47
Q257399,DO,9
Q257399,Clandestine Service,9
Q283207,FDNY,24
Q283207,Fire Department of the City of New York,24
Q283207,The New York City Fire Department,24
Q284392,OMB,21
Q284392,Bureau of the Budget,21
Q131454,LC,93
Q131454,LOC,93
Q131454,Congressional Library,93
Q131454,LoC,93
Q131454,loc.gov,93
Q131454,United States. Library of Congress,93
Q131454,US Library of Congress,93
Q664743,AFRICOM,22
Q664743,USAFRICOM,22
Q664743,Africa Command,22
Q664743,U.S. Africa Command,22
Q679743,MARAD,8
Q679743,U.S. Maritime Administration,8
Q749118,GAO,15
Q749118,General Accounting Office,15
Q749118,U.S. Government Accountability Office,15
Q749118,United States General Accountability Office,15
Q749118,United States General Accounting Office,15
Q749118,USGAO,15
Q800112,FHWA,9
Q1049334,U. S. Army Corps of Engineers,24
Q1049334,U.S. Army Corps of Engineers,24
Q1049334,US Army Corps of Engineers,24
Q1049334,USACE,24
Q1066823,NWS,22
Q1066823,United States National Weather Service,22
Q1125991,CBO,10
Q612121,OSP,5
Q612121,LSP,5
Q612121,Louisiana Office of State Police,5
Q612121,Office of State Police,5
Q618604,NACA,34
Q639738,Cabinet of the United States,43
Q639738,US Cabinet,43
Q939090,U.S. Atomic Energy Commission,32
Q972414,CRS,11
Q972414,U.S. Congressional Research Service,11
Q972414,United States Congressional Research Service,11
Q972414,US Congressional Research Service,11
Q973587,IRS,27
Q973587,Agenzia delle Entrate – Ministero dell’Economia e delle Finanze,27
Q973587,Agenzia delle Entrate Ministero dell'Economia e delle Finanze,27
Q1010519,Money Factory,13
Q1010519,Moneyfactory,13
Q1010519,U.S. Bureau of Engraving and Printing,13
Q1010519,United States Bureau of Engraving and Printing,13
Q1010519,US Bureau of Engraving and Printing,13
Q1010556,BLM,13
Q1010556,U.S. BLM,13
Q1010556,U.S. Bureau of Land Management,13
Q1010556,US BLM,13
Q1010556,US Bureau of Land Management,13
Q1010563,Office of Indian Affairs,26
Q1010563,United States Bureau of Indian Affairs,26
Q1049334,Army Corps of Engineers,24
Q1049334,CoE,24
Q493183,FBIS,7
Q503577,DOC,41
Q503577,Commerce,41
Q503577,Department of Commerce,41
Q503577,Commerce Department,41
Q503577,U.S Department of Commerce,41
Q503577,US Department of Commerce,41
Q607374,Naval Ice Center,5
Q611833,NLM,37
Q611833,National Library of Medicine,37
Q611833,U.S. National Library of Medicine,37
Q611833,USNLM,37
Q1133499,EIA,14
Q1133499,U.S. Energy Information Administration,14
Q1133499,USEIA,14
Q1148422,BGN,17
Q1148422,Board on Geographic Names,17
Q1148422,U. S. B. G. N.,17
Q1148422,U.S. Board on Geographic Names,17
Q1148422,US BGN,17
Q1148422,US Board on Geographic Names,17
Q1148422,USBGN,17
Q1443033,BEA,10
Q1443033,U.S. BEA,10
Q1443033,U.S. Bureau of Economic Analysis,10
Q1443033,United States Bureau of Economic Analysis,10
Q1443033,USBEA,10
Q1459541,PTO,22
Q1459541,U.S. Patent Office,22
Q1459541,USPTO,22
Q1465252,DAF,16
Q1465252,Department of the Air Force,16
Q1465252,U.S. Department of the Air Force,16
Q1465252,US Department of the Air Force,16
Q861556,ED,35
Q861556,Department of Education,35
Q861556,Dept. of Ed.,35
Q861556,DoED,35
Q861556,U. S. Department of Education,35
Q861556,U.S. Department of Education,35
Q861556,US Department of Education,35
Q861556,USDOE,35
Q913956,HDP,3
Q913956,Heritage Documentation Programs of the National Park Service,3
Q939090,AEC,32
Q939090,Atomic Energy Commission of the United States,32
Q4693909,AMS,1
Q4693909,United States Agricultural Marketing Service,1
Q4693909,USDA AMS,1
Q4764929,Wildlife Services,5
Q4764929,Animal and Plant Health Service,5
Q4764929,APHIS,5
Q4793007,AFRH,2
Q4914965,Biological Resources Discipline,1
Q4914965,Geological Survey Biological Resources Division,1
Q4914965,U.S. Geological Survey Biological Resource Discipline,1
Q4914965,U.S. Geological Survey Biological Resources Discipline,1
Q4914965,United States Geological Survey Biological Resources Division,1
Q4914965,USGS Biological Resources Discipline,1
Q4914965,USGS Biological Resources Division,1
Q4914965,USGS-BRD,1
Q4915100,BARDA,9
Q4915100,Office of the Biomedical Advanced Research and Development Authority,9
Q4931336,BIA,1
Q4931336,United States Board of Immigration Appeals,1
Q4931336,USBIA,1
Q4948055,BRA,2
Q4948055,Boston Planning and Development Agency,2
Q4948055,Boston Redevelopment Authority,2
Q4948055,BPDA,2
Q4998358,Department of State Bureau of Consular Affairs,2
Q4998358,DoS CA,2
Q4998358,DOS/CA,2
Q4998358,United States Bureau of Consular Affairs,2
Q4998358,"U.S. Department of State, Consular Affairs",2
Q4998361,Bureau of Counterterrorism and Countering Violent Extremism,3
Q4998369,U.S. Bureau of Entomology,2
Q4998369,United States Bureau of Entomology,2
Q4998417,BPHC,1
Q5020762,CPEC,1
Q5020892,CPUC,2
Q5021111,CSWRCB,1
Q5021111,SWRCB,1
Q5031412,cancer.gov,1
Q5031412,1-800-4-CANCER,1
Q5031412,National Cancer Institute Contact Center,1
Q5031412,NCI Contact Center,1
Q5031412,www.cancer.gov,1
Q5034793,Wave,1
Q5034793,Wave Transit,1
Q5059585,CDRH,1
Q5059599,EROS,3
Q5059599,EROS Data Center,3
Q5059800,CNPP,1
Q5060058,CMS,6
Q5060058,Centers for Medicare & Medicaid Services,6
Q5060058,"Centers for Medicare & Medicaid Services (CMS), HHS",6
Q5060058,Health Care Financing Administration,6
Q6954837,United States National Oceanic and Atmospheric Administration Central Library,3
Q6954837,US-mdssnoaa,3
Q6971258,NACE,2
Q6971258,National Capital Parks - East,2
Q6973606,NIAMS,2
Q6973606,"National Institute of Arthritis, Musculoskeletal and Skin Diseases",2
Q7058204,NCPA,1
Q7079194,FAA AST,1
Q7079213,Office of Energy Efficiency & Renewable Energy,4
Q7079213,EERE,4
Q7079213,United States Department of Energy Office of Energy Efficiency and Renewable Energy,4
Q7079213,U.S. Department of Energy Office of Energy Efficiency and Renewable Energy,4
Q7079227,Department of the Treasury Fiscal Service,1
Q7079227,Department of the Treasury Office of Fiscal Service,1
Q7079227,Fiscal Service,1
Q7079227,United States Department of the Treasury Fiscal Service,1
Q7079239,OIS,1
Q7079239,United States Office of Immigration Statistics,1
Q7079289,U.S. Office of Price Administration,3
Q7079289,United States Office of Price Administration,3
Q7258743,National Library of Puerto Rico,6
Q7401634,Saint Lawrence Seaway Development Corporation,3
Q7401634,SLSDC,3
Q7413593,Comprehensive Planning Organization,1
Q7413593,SANDAG,1
Q7413987,SFCTA,1
Q7444838,Secure Communities and administrative immigration policies,1
Q7444838,Secure Communities Program,1
Q7692553,Department of Technology Administration,3
Q7692553,Department of Commerce Technology Administration,3
Q7692553,United States Department of Commerce Technology Administration,3
Q7692553,United States Technology Administration,3
Q7692553,United States Dept. of Commerce Technology Administration,3
Q7832129,TTAB,1
Q7832129,United States Trademark Trial and Appeal Board,1
Q7883173,Under Secretary for Arms Control and International Security Affairs,3
Q7883173,Arms Control and International Security,3
Q7890766,U.S. Mission to the United Nations,5
Q7890766,United States Delegation to the United Nations,5
Q7890766,USUN,5
Q7994918,White House Visitor Center,1
Q12406834,NAL,8
Q12406834,"U.S. Department of Agriculture, National Agricultural Library",8
Q12406834,National Agricultural Library,8
Q12406834,Abraham Lincoln Building,8
Q12406834,US National Agricultural Library,8
Q12406834,National Library of Agriculture,8
Q16930315,Weather Bureau,0
Q43895552,UNESCO,1
Q43895552,"United Nations Educational, Scientific and Cultural Organization",1
Q60172342,Department of Commerce Office of Inspector General,1
Q60172342,"U.S. Department of Commerce, Office of Inspector General",1
Q60172352,Department of Housing and Urban Development Office of Inspector General,1
Q60172352,HUD OIG,1
Q60172352,"U.S. Department of Housing and Urban Development, Office of Inspector General",1
Q60172373,Department of Education Office of Inspector General,1
Q60172373,ED OIG,1
Q60172373,Education OIG,1
Q60172373,"U.S. Department of Education, Office of Inspector General",1
Q63419660,"forest service library, nfsl",0
Q79335943,"Office of Personnel Management, Office of Inspector General ",0
Q79335943,OPM OIG,0
Q81329174,ITC OIG,0
Q81329174,"Office of Inspector General, International Trade Commission",0
Q81329174,USITC OIG,0
Q81357932,LSC Office of Inspector General,0
Q81357932,LSC OIG,0
Q84382679,SBA-OIG,0
Q84382679,Small Business Administration OIG,0
Q94572665,Federal Housing Finance Agency Office of Inspector General,0
Q94572665,FHFA OIG,0
Q104837732,FDIC OIG,0
Q104837732,"Office of Inspector General, Federal Deposit Insurance Corporation",0
Q104837747,EPA OIG,0
Q104837747,"Office of the Inspector General, Environmental Protection Agency",0
Q105185317,Capitol Police Office of Inspector General ,0
Q105185317,USCP OIG,0
Q105185686,House of Representatives Office of Inspector General,0
Q105185686,House OIG,0
Q105185686,Office of the House of Representatives Inspector General,0
Q105185686,House Office of Inspector General,0
Q105185686,Inspector General of the House,0
Q105185992,CPB OIG,0
Q105186653,FEA OIG,0
Q105236077,FCC OIG,0
Q105236077,Federal Communications Commission Office of the Inspector General,0
Q106214533,Lido Beach Separation Center,0
Q106548110,CABS,2
Q106816269,San Jose Cultural Affairs Office,0
Q106816269,San José Cultural Affairs Office,0
Q106816269,San José Office of Cultural Affairs,0
Q107126073,Caltrain Board of Directors,0
Q107126073,PCJPB,0
Q107710675,BCRTA,0
Q107710675,Butler County RTA,0
Q108082891,Agreement between San Jose and Santa Clara Respecting Sewage Treatment Plant,0
Q108402613,California Office of State Landscape Architecture,0
Q108402613,Caltrans LAP,0
Q110252366,"Cincinnati Division of Development, Permits & Urban Design",0
Q110252366,DPUD,0
Q110688194,OCTD,0
Q1574823,U.S. Department of Commerce and Labor,12
Q1574823,US Department of Commerce and Labor,12
Q1620015,OFAC,12
Q1725724,National Capital Parks - Central,4
Q1725724,National Capital Parks-Central,4
Q1725724,National Mall & Memorial Parks,4
Q1784058,USCO,11
Q1784058,Copyright Office,11
Q1784058,Library of Congress Copyright Office,11
Q1784058,U.S. Copyright Office,11
Q1848855,U.S. Bontanic Garden,15
Q1848855,US Botanic Garden,15
Q1848855,USBG,15
Q1966994,NCES,4
Q1966999,NCEP,3
Q1966999,United States National Centers for Environmental Prediction,3
Q1966999,NOAA NWS National Centers for Environmental Prediction,3
Q1967252,United States Coast and Geodetic Survey,9
Q1967252,United States Survey of the Coast,9
Q1967252,U.S. National Geodetic Survey,9
Q1967252,United States Coast Survey,9
Q2304163,TSA,17
Q2304163,United States Transportation Security Administration,17
Q2402343,OFR,2
Q2402343,U.S. Office of the Federal Register,2
Q2402343,United States Office of the Federal Register,2
Q2478827,TTB,6
Q2478827,Tax and Trade Bureau,6
Q2478827,Bureau of Alcohol and Tobacco Tax and Trade,6
Q2827151,ARS,7
Q2827151,USDA Agricultural Research Service,7
Q2827151,USDA-ARS,7
Q2910288,BPA,3
Q3177134,PWA,11
Q3177134,U S Public Works Administration,11
Q3177134,U.S. Public Works Administration,11
Q3177134,United States Public Works Administration,11
Q3550737,Federal Public Housing Authority,3
Q3550737,FPHA,3
Q3550737,USHA,3
Q3718734,ERS,4
Q3718734,U.S. Department of Agriculture Economic Research Service,4
Q3718734,USDA Economic Research Service,4
Q3740857,Bureau of Narcotics,5
Q3740857,United States Bureau of Narcotics,5
Q3740862,FFIEC,3
Q3774670,Cuban Interests Section,7
Q3791513,BJS,6
Q3791513,Bureau of Justice Statistics,6
Q3869731,NYCTV,3
Q3881026,OCC,6
Q4476410,TFI,8
Q4476410,Department of the Treasury Office of Terrorism and Financial Intelligence,8
Q4476410,U.S. Department of the Treasury Office of Terrorism and Financial Intelligence,8
Q4476410,United States Department of the Treasury Office of Terrorism and Financial Intelligence,8
Q4476410,US Department of the Treasury Office of Terrorism and Financial Intelligence,8
Q4591458,CHAMPUS,4
Q4591458,Civilian Health and Medical Program of the Uniformed Services,4
Q4591458,Office of Civilian Health and Medical Program of the Uniformed Services,4
Q4683424,ACF,2
Q4683424,Administration for Children and Families,2
Q4683424,Administration for Children & Families,2
Q4683424,United States Administration for Children and Families,2
Q4683474,Administrative Office of the U.S. Courts,5
Q4683474,AOUSC,5
Q4683474,US Courts,5
Q4683474,United States Courts,5
Q4692008,Agency for Healthcare Research and Quality,4
Q4692008,AHRQ,4
Q4692008,U. S. Agency for Healthcare Research and Quality,4
Q4692008,U.S. Agency for Healthcare Research and Quality,4
Q4692008,United States Agency for Healthcare Research and Quality,4
Q4692008,US Agency for Healthcare Research and Quality,4
Q4692008,USAHRQ,4
Q4692019,ATSDR,5
Q5061557,COID,2
Q5133443,NOAA NWS Climate Prediction Center,4
Q5133443,United States Climate Prediction Center,4
Q5133443,National Weather Service Climate Prediction Center,4
Q5133443,NOAA Climate Prediction Center,4
Q5205063,Department of Homeland Security Science and Technology Directorate,2
Q5205063,DHS Directorate for Science and Technology,2
Q5205063,DHS Science and Technology Directorate,2
Q5205063,Science and Technology Directorate,2
Q5253609,Delegation of the European Union to the United States of America,5
Q5280642,DDTC,1
Q5333366,EDA,3
Q5333366,Economic Development Administration,3
Q5333366,United States Economic Development Administration,3
Q5333366,US Economic Development Administration,3
Q5369730,"Embassy of Indonesia, Washington, DC",6
Q5369730,"Indonesian Embassy, Washington, D.C.",6
Q5369730,"Indonesian Embassy, Washington, DC",6
Q5369730,Walsh-McLean Mansion,6
Q5369735,Embassy of Iraq,4
Q5369735,Iraqi Embassy in Washington D.C.,4
Q5369770,"Embassy of Lebanon, Washington, D.C.",4
Q5369802,Embassy of Mozambique in the United States,3
Q5369818,"Embassy of China in Washington, D.C.",8
Q5369848,"Embassy of Rwanda in Washington, D.C.",2
Q5419844,DOJ EOIR,2
Q5419844,EOIR,2
Q5440305,FMCSA,3
Q5440312,FOH,1
Q5440355,FRA,7
Q5440506,FWA,2
Q5440506,U.S. Federal Works Agency,2
Q5440506,United States Federal Works Agency,2
Q5889522,HSAC,2
Q5889522,President's Homeland Security Advisory Council,2
Q6040253,IES,1
Q6054002,ITA,7
Q6054002,United States International Trade Administration,7
Q6302925,JPML,1
Q6302925,MDL Panel,1
Q6302925,U.S. Judicial Panel on Multidistrict Litigation,1
Q6302925,United States Judicial Panel on Multidistrict Litigation,1
Q6764148,United States Marine Hospital Service,2
Q6852042,MHS,3
Q6954837,National Oceanic and Atmospheric Administration Central Library,3
Q6954837,NOAA Libraries,3
Q7009190,New Jersey Division of Parks & Forestry,1
Q7009190,NJ Division of Parks & Forest,1
Q7009474,NJSD,1
Q7010160,New Mexico Children Youth and Families Department,2
Q7010169,DCA,1
Q7010172,EMNRD,1
Q7010172,"New Mexico Energy, Minerals, and Natural Resources Department",1
Q7010174,NMDGF,1
Q7010190,HPD,1
Q7010190,NM HPD,1
Q7010190,NM SHPO,1
Q7010212,NMMP,1
Q7054564,North Carolina Guard,3
Q7055034,PSC,1
Q7055060,NDSL,3
Q7055060,ND State Library,3
Q7079180,CBP AMO,2
Q7079180,CBP Office of Air and Marine,2
Q7079180,Office of Air and Marine,2
Q7079223,CBP Office of Field Operations,2
Q7079223,CBP OFO,2
Q7080799,ODNR,1
Q7080799,Ohio DNR,1
Q7082175,CLEET,1
Q7127602,PIPC,2
Q7394787,Safe Tables Our Priority,1
Q7889636,Watkins Commission,1
Q7902494,UTA,5
Q7902494,Transit District of Utah,5
Q7906973,VIA,3
Q7972051,"Metro (Washington, DC)",3
Q7972051,"Washington, D.C. Metro",3
Q7972051,"Washington, D.C. Metropolitan Area Transit Authority",3
Q7972051,WMATA,3
Q7972332,WSSC,2
Q8060099,Yuba-Sutter Transit Authority,1
Q12057110,"Embassy of Haiti, Washington, D.C.",4
Q5265906,DDOT,3
Q5283415,D.C. Department of Parks and Recreation,2
Q5283415,DC Department of Parks and Recreation,2
Q5283415,DCDPR,2
Q5283435,D.C. Water,2
Q5283435,DC WASA,2
Q5283435,DC Water,2
Q5283435,DC Water and Sewer Authority,2
Q5283435,District of Columbia Water & Sewer Authority,2
Q5284524,DFW,1
Q5284524,MassWildlife,1
Q5290162,DNDO,1
Q5321473,E-Verify Program,2
Q5321473,EVerify,2
Q5369554,"Australian Embassy, United States of America",5
Q5374139,New York State Department of Economic Development,2
Q5374139,New York State Urban Development Corporation,2
Q5374305,ECAB,1
Q5374310,ERS,1
Q5374334,EDD,1
Q5374360,ESA,1
Q5465387,Food Safety & Inspection Service,6
Q5465387,Food Safety Inspection Service,6
Q5465387,FSIS,6
Q5468233,FCSC,1
Q5468233,Foreign Claims Settlement Commission of the U.S.,1
Q5468233,Foreign Claims Settlement Commission of the United States,1
Q5468233,United States Foreign Claims Settlement Commission,1
Q5570947,Globcal,1
Q5570947,Non-State Network,1
Q5898786,Bureau of Reclamation Police,3
Q6302865,Conference of Senior Circuit Judges,4
Q6302865,JCUS,4
Q6392207,CPE,1
Q6392207,Council on Postsecondary Education,1
Q6781326,Maryland Department of Natural Resources Forest Service,1
Q6781326,Maryland DNR Forest Service,1
Q6781326,MD DNR Forest Service,1
Q6781338,MHT,2
Q6781338,MD Historical Trust,2
Q6781407,Maryland Comptroller's Office,1
Q6781521,MdTA,2
Q6868223,Minnesota DNR,1
Q6868223,MN DNR,1
Q6868223,MNDNR,1
Q6879127,MDAH,2
Q6879127,Mississippi Department of Archives & History,2
Q6879141,MDWFP,1
Q6879239,Mississippi Guard,2
Q6879598,Missouri Guard,4
Q6904271,MHS,2
Q6984784,Nebraska State Historical Society,2
Q6984787,Nebraska state police,1
Q7003407,Nevada DCNR,1
Q7003407,NV DCNR,1
Q12057117,Alice Pike Barney Studio House,5
Q12057117,Studio House,5
Q15114900,NFTA,1
Q15647948,IFT,1
Q16959119,CGPD,3
Q16959119,Coast Guard Police Department,3
Q16969547,IFAS,1
Q17006005,Fish and Wildlife Service Office of Law Enforcement,1
Q17006005,U.S. Fish and Wildlife Service Office of Law Enforcement,1
Q23058592,NBIB,2
Q23058592,United States National Background Investigations Bureau,2
Q23430908,Michigan State Highway Commission,1
Q23430908,Michigan Transportation Commission,1
Q28901255,Baltimore Department of Transportation,0
Q28901255,Baltimore DOT,0
Q53648790,Chief Information Officers Council,0
Q53648790,CIO Council,0
Q53648790,COIC,0
Q53648790,Federal CIO Council,0
