WikidataID,itemLabel,sitelinks
Q490471,"Judith Basin County, Montana",40
Q490477,"Oconto County, Wisconsin",39
Q490482,"Bayfield County, Wisconsin",41
Q490498,"Grant County, SD",41
Q490498,"Grant County, South Dakota",41
Q490550,"Door County, Wisconsin",47
Q490671,"Custer County, Nebraska",40
Q490678,"Red Willow County, Nebraska",39
Q490683,"Dakota County, Nebraska",42
Q490695,"Douglas County, Nebraska",42
Q490703,"Dodge County, Nebraska",40
Q490710,"Dixon County, Nebraska",41
Q490734,"Sanders County, Montana",41
Q490740,"Clay County, Nebraska",43
Q490750,"Stillwater County, Montana",41
Q490757,"Carroll County, Missouri",40
Q490762,"Dawson County, Montana",41
Q490769,"Cherry County, Nebraska",40
Q484771,"Cheyenne County, Nebraska",41
Q485058,"Arthur County, Nebraska",41
Q485221,"Dawes County, Nebraska",39
Q485239,"Brown County, Nebraska",41
Q485291,"Wayne County, Nebraska",41
Q485620,"McPherson County, Nebraska",40
Q485623,"Franklin County, Nebraska",42
Q486961,"Garfield County, Montana",42
Q488659,MoCo,49
Q488659,"Montgomery County, Maryland",49
Q488659,"Montgomery County, MD",49
Q488659,"Montgomery County, Md.",49
Q488668,"Baltimore County, Maryland",46
Q488668,County of Maryland,46
Q488701,"Anne Arundel County, Maryland",43
Q488701,"Anne Arundel County, MD",43
Q488701,"Anne Arundel County, Md.",43
Q488922,"Davison County, South Dakota",40
Q489062,"Brown County, South Dakota",42
Q489069,"Brookings County, South Dakota",40
Q372796,"Dodge County, Wisconsin",41
Q373575,"Fallon County, Montana",40
Q376102,"Polk County, Wisconsin",40
Q385365,"Cecil County, Maryland",43
Q387978,"Gallatin County, Montana",41
Q390141,"York County, Maine",43
Q398939,"Howard County, Maryland",46
Q427315,"Daniels County, Montana",41
Q428902,"Deuel County, Nebraska",42
Q431440,"Lafayette County, Wisconsin",40
Q484133,"Eau Claire County, Wisconsin",42
Q484239,"Cass County, Nebraska",42
Q484279,"Boyd County, Nebraska",42
Q484282,"Box Butte County, Nebraska",40
Q484325,"Dundy County, Nebraska",39
Q484440,"Chase County, Nebraska",41
Q484470,"Cuming County, Nebraska",38
Q484488,"Buffalo County, Nebraska",42
Q484509,"Banner County, Nebraska",40
Q484513,"Silver Bow County, Montana",41
Q484513,Silverbow County,41
Q484530,"Lancaster County, Nebraska",42
Q484745,"Colfax County, Nebraska",42
Q489075,"Codington County, South Dakota",40
Q489079,"Corson County, South Dakota",40
Q489083,"Clark County, South Dakota",41
Q489088,"Brule County, South Dakota",41
Q489092,"Dewey County, South Dakota",42
Q489099,"Lawrence County, South Dakota",42
Q489106,"Campbell County, South Dakota",41
Q489159,"Charles Mix County, South Dakota",40
Q489163,"Green County, Wisconsin",41
Q489222,"Minnehaha County, South Dakota",42
Q489259,"Douglas County, South Dakota",41
Q489265,"Deuel County, South Dakota",42
Q489273,"Clay County, South Dakota",43
Q489369,"Haakon County, South Dakota",43
Q489610,"Wheeler County, Nebraska",40
Q489620,"Custer County, SD",41
Q489620,"Custer County, South Dakota",41
Q489648,"York County, Nebraska",40
Q490774,Anaconda-Deer Lodge County,40
Q490774,"Deer Lodge County, Montana",40
Q490779,"Cedar County, Nebraska",42
Q490784,"Dawson County, Nebraska",41
Q490789,"Custer County, Montana",41
Q490874,"Howard County, Missouri",43
Q490966,"Richland County, Illinois",42
Q490972,"Whiteside County, Illinois",42
Q490980,"Logan County, Illinois",43
Q490986,"Jersey County, Illinois",41
Q490989,"Morgan County, Illinois",44
Q490994,"Sangamon County, Illinois",41
Q490999,"Fulton County, Illinois",45
Q491004,"Rock Island County, Illinois",42
Q491011,"Iroquois County, Illinois",43
Q491017,"Pike County, Illinois",42
Q491021,"Warren County, Illinois",44
Q491026,"Schuyler County, Illinois",43
Q491032,"Stephenson County, Illinois",44
Q491035,"Lee County, Illinois",42
Q491046,"Aroostook County, Maine",46
Q491321,"Moultrie County, Illinois",42
Q491343,"Mason County, Illinois",42
Q491406,"Wayne County, Missouri",42
Q491427,"Mercer County, Illinois",43
Q491447,"Macoupin County, Illinois",41
Q491463,"Marshall County, Illinois",43
Q491470,"Lawrence County, Illinois",43
Q491569,"Meagher County, Montana",40
Q491702,"Hutchinson County, South Dakota",43
Q491954,"Androscoggin County, Maine",44
Q492310,"Antelope County, Nebraska",43
Q492493,"Harding County, South Dakota",42
Q493450,"Yankton County, South Dakota",41
Q493529,"Columbia County, Wisconsin",41
Q494072,"Worcester County, Maryland",46
Q494228,"Kent County, Maryland",43
Q494485,"Kankakee County, Illinois",42
Q494552,"Knox County, Illinois",45
Q495201,"Oglala Lakota County, South Dakota",41
Q495201,"Shannon County, South Dakota",41
Q495209,"Lincoln County, South Dakota",42
Q495216,"Union County, South Dakota",42
Q495219,"Moody County, South Dakota",40
Q495223,"Hamlin County, South Dakota",40
Q495229,"Sanborn County, South Dakota",40
Q495234,"Gregory County, South Dakota",41
Q495239,"Spink County, South Dakota",40
Q495246,"Lake County, South Dakota",41
Q495252,"Lyman County, South Dakota",40
Q495257,"Pennington County, South Dakota",43
Q495261,"Mellette County, South Dakota",40
Q495264,"Sully County, South Dakota",40
Q495269,"Meade County, South Dakota",42
Q495273,"Roberts County, SD",42
Q495273,"Roberts County, South Dakota",42
Q494560,"Tazewell County, Illinois",42
Q494579,"Putnam County, Illinois",44
Q494764,"Walworth County, South Dakota",42
Q494893,"Brown County, Wisconsin",44
Q494899,"Crawford County, Wisconsin",40
Q494912,"Fond du Lac County, Wisconsin",39
Q494916,"Barron County, Wisconsin",41
Q494919,"Dunn County, Wisconsin",41
Q494923,County of Trempealeau,39
Q494923,"Trempealeau County, Wisconsin",39
Q494926,"Calumet County, Wisconsin",42
Q494931,"Ashland County, Wisconsin",41
Q494936,"Douglas County, Wisconsin",39
Q494943,"Buffalo County, Wisconsin",40
Q494947,"Lincoln County, Wisconsin",41
Q494952,"Burnett County, Wisconsin",40
Q494958,"Clark County, Wisconsin",40
Q495191,"Potter County, South Dakota",41
Q495195,"Perkins County, South Dakota",42
Q495198,"Marshall County, South Dakota",42
Q495201,Shannon County,41
Q495275,"Turner County, South Dakota",42
Q495280,"Stanley County, SD",42
Q495280,"Stanley County, South Dakota",42
Q495285,"McCook County, South Dakota",40
Q495289,"Kingsbury County, South Dakota",41
Q495315,"Kenosha County, Wisconsin",41
Q495326,"Langlade County, Wisconsin",38
Q495332,"Wood County, Wisconsin",42
Q495417,"Faulk County, South Dakota",41
Q495608,"Jeraud County, South Dakota",41
Q495608,"Jerauld County, South Dakota",41
Q495620,"Jackson County, South Dakota",43
Q495625,"Hand County, South Dakota",40
Q495629,"Hughes County, South Dakota",44
Q495654,"Fall River County, South Dakota",40
Q495667,"Hanson County, South Dakota",40
Q495672,"Hyde County, South Dakota",43
Q495719,"Thayer County, Nebraska",38
Q495799,"Sherman County, Nebraska",40
Q495834,"Saunders County, Nebraska",39
Q495965,"Valley County, Nebraska",40
Q496644,"Park County, Montana",41
Q496656,Lewis & Clark County,41
Q496656,"Lewis and Clark County, Montana",41
Q496664,"Rosebud County, Montana",40
Q496678,"Prairie County, Montana",41
Q495969,"Sheridan County, Nebraska",40
Q495979,"Washington County, NE",43
Q495979,"Washington County, Nebraska",43
Q495985,"Stanton County, Nebraska",40
Q495990,"Scotts Bluff County, Nebraska",39
Q496003,"Pierce County, Nebraska",41
Q496009,"Sarpy County, Nebraska",40
Q496025,"Perkins County, Nebraska",41
Q496031,"Otoe County, Nebraska",41
Q496045,"Saline County, Nebraska",40
Q496070,"Platte County, Nebraska",40
Q496077,"Polk County, Nebraska",41
Q496086,"Harlan County, Nebraska",41
Q496091,"Fillmore County, Nebraska",41
Q496096,"Lincoln County, Nebraska",41
Q496104,"Howard County, Nebraska",42
Q496109,"Wibaux County, Montana",40
Q496115,"Phelps County, Nebraska",41
Q496125,"Frontier County, Nebraska",41
Q496132,"Madison County, Nebraska",40
Q496139,"Holt County, Nebraska",41
Q496146,"Nuckolls County, Nebraska",38
Q496152,"Hall County, Nebraska",41
Q496685,"Teton County, Montana",40
Q496693,"Fergus County, Montana",40
Q496700,"Lake County, Montana",40
Q496708,"Pondera County, Montana",40
Q496716,"Richland County, Montana",40
Q496722,"Toole County, Montana",40
Q496737,"Jefferson County, Montana",41
Q496744,"Treasure County, Montana",40
Q496751,"Roosevelt County, Montana",41
Q496758,"Ravalli County, Montana",41
Q496764,"Valley County, Montana",40
Q496962,"Taney County, Missouri",41
Q496971,"Scotland County, Missouri",41
Q496980,"Scott County, Missouri",42
Q497172,"Kennebec County, Maine",43
Q497424,"Oneida County, Wisconsin",41
Q497602,"Pemiscot County, Missouri",40
Q497628,"Shannon County, Missouri",41
Q497634,"Warren County, Missouri",43
Q497642,"Pettis County, Missouri",39
Q497646,"Stoddard County, Missouri",41
Q496161,"Wheatland County, Montana",42
Q496169,"Furnas County, Nebraska",40
Q496176,"Merrick County, Nebraska",39
Q496242,"Powder River County, Montana",41
Q496440,"Vernon County, Missouri",41
Q496447,"Shelby County, Missouri",42
Q496453,"Stone County, Missouri",42
Q496475,"Sullivan County, Missouri",42
Q496486,"Washington County, Missouri",43
Q496486,"Washington County, MO",43
Q496558,"Missoula County, Montana",41
Q496568,"Liberty County, Montana",40
Q496577,"Phillips County, Montana",41
Q496583,"Musselshell County, Montana",40
Q496589,"Hill County, Montana",41
Q496596,"Madison County, Montana",41
Q496602,"Powell County, Montana",41
Q496607,"Flathead County, Montana",41
Q496616,"Sweet Grass County, Montana",41
Q496622,"Granite County, Montana",41
Q496629,"Sheridan County, Montana",40
Q496636,"Petroleum County, Montana",40
Q497652,"McCone County, Montana",39
Q497788,"Cumberland County, Maine",46
Q497953,"Schuyler County, Missouri",41
Q497971,"Worth County, Missouri",41
Q497979,"Webster County, Missouri",43
Q498014,"Saint Francois County, Missouri",40
Q498014,"St. Francois County, Missouri",40
Q498034,Saint Louis County,44
Q498034,"Saint Louis County, Missouri",44
Q498034,St Louis County,44
Q498034,"St Louis County, Missouri",44
Q498034,"St. Louis County, Missouri",44
Q500598,"Sheridan County, North Dakota",40
Q500645,"Stark County, Illinois",42
Q500758,"McDonough County, Illinois",41
Q500784,"Sawyer County, Wisconsin",39
Q500793,"Washburn County, Wisconsin",39
Q500803,"Sheboygan County, Wisconsin",38
Q500813,"Vilas County, Wisconsin",38
Q500838,"Shawano County, Wisconsin",37
Q500854,"Waupaca County, Wisconsin",37
Q500861,"Rusk County, Wisconsin",39
Q500871,"La Crosse County, Wisconsin",39
Q500880,"Waushara County, Wisconsin",38
Q500891,"Green Lake County, Wisconsin",40
Q500897,"Jackson County, Wisconsin",41
Q500908,"Portage County, Wisconsin",40
Q500918,"Marquette County, Wisconsin",40
Q500933,"Sauk County, Wisconsin",40
Q500939,"Rock County, Wisconsin",40
Q500947,"Menominee County, Wisconsin",40
Q501236,"Garrett County, Maryland",44
Q501242,"Caroline County, Maryland",44
Q501263,"Dorchester County, Maryland",43
Q501277,"Calvert County, Maryland",42
Q501284,"Harford County, Maryland",42
Q501319,"Charles County, Maryland",44
Q501323,"Carroll County, Maryland",43
Q501345,"Frederick County, Maryland",47
Q502081,"Todd County, South Dakota",39
Q502511,"Thurston County County, Nebraska",40
Q502511,"Thurston County, Nebraska",40
Q502554,"Golden Valley County, Montana",42
Q502569,"Knox County, Nebraska",39
Q502581,"Knox County, Maine",42
Q502592,"Oxford County, Maine",42
Q926589,"Jones County, South Dakota",42
Q1124743,"Penobscot County, Maine",42
Q2613601,"Butte County, South Dakota",41
Q2991355,Nantucket,9
Q2991355,Nantucket (county),9
Q2991355,"Nantucket County, Massachusetts",9
Q2991355,"Nantucket, Massachusetts",9
Q8051993,"Yellowstone National Park, Montana",1
Q8051993,Yellowstone National Park County,1
Q505515,"Oldham County, Kentucky",42
Q506309,"Pulaski County, Kentucky",41
Q506315,"Shelby County, Kentucky",43
Q506321,"Webster County, Kentucky",42
Q506326,"Franklin County, Maine",45
Q506332,"Trigg County, Kentucky",42
Q506342,"Whitley County, Kentucky",41
Q506351,"Hancock County, Maine",43
Q506357,"Warren County, Kentucky",43
Q506363,"Somerset County, Maine",43
Q506370,"McCracken County, Kentucky",39
Q506385,"Rockcastle County, Kentucky",41
Q507216,"Sagadahoc County, Maine",43
Q507230,"Lincoln County, Maine",43
Q507244,"Piscataquis County, Maine",40
Q507256,"Washington County, Maine",45
Q507256,"Washington County, ME",45
Q507266,"Kearney County, Nebraska",40
Q507931,"Waldo County, Maine",43
Q511084,Tabbot County,43
Q511084,"Talbot County, Maryland",43
Q511084,Talbott County,43
Q511084,Talbut County,43
Q511106,"Wicomico County, Maryland",43
Q511120,Saint Mary's County,41
Q511120,"St. Mary's County, Maryland",41
Q511135,"Somerset County, Maryland",43
Q511150,"Queen Anne's County, Maryland",43
Q511164,"Washington County, Maryland",49
Q511164,"Washington County, MD",49
Q511461,"Ransom County, North Dakota",38
Q511470,"Sargent County, North Dakota",38
Q511478,"Steele County, North Dakota",40
Q511487,"Slope County, North Dakota",38
Q511498,"Stutsman County, North Dakota",40
Q511510,"Towner County, North Dakota",39
Q511524,"Traill County, North Dakota",39
Q513010,"Scott County, Illinois",45
Q594313,Nelson,43
Q594313,Nelson County Kentucky,43
Q594313,"Nelson County, Kentucky",43
Q888563,"Fleming County, Kentucky",42
Q5925,"County of Orange, California",73
Q5925,"Orange County, California",73
Q47894,"Broome County, New York",51
Q47944,"Allegany County, New York",47
Q49014,"San Luis Obispo County, California",54
Q54064,"Nassau County, New York",52
Q54065,"Suffolk County, New York",47
Q54066,"Westchester County, New York",53
Q54438,"Rockingham County, New Hampshire",45
Q54439,"Hillsborough County, New Hampshire",46
Q54440,"Merrimack County, New Hampshire",45
Q54441,"Strafford County, New Hampshire",43
Q54442,"Belknap County, Hampshire",44
Q54442,"Belknap County, New Hampshire",44
Q54443,"Cheshire County, New Hampshire",45
Q54444,"Sullivan County, New Hampshire",45
Q54445,"Grafton County, New Hampshire",45
Q54446,"Carroll County, New Hampshire",45
Q54447,Coos County,45
Q54447,"Coos County, New Hampshire",45
Q54447,"Coös County, New Hampshire",45
Q56144,"Yates County, New York",45
Q56145,"Wyoming County, New York",46
Q56146,"Wayne County, New York",47
Q56149,"Washington County, New York",47
Q56149,"Washington County, NY",47
Q56151,"Warren County, New York",46
Q56152,"Ulster County, New York",48
Q56153,"Tompkins County, New York",46
Q56154,"Tioga County, New York",47
Q58683,"Greenlee County, Arizona",50
Q58684,"Coconino County, Arizona",53
Q58686,"Gila County, Arizona",52
Q58688,"Pima County, Arizona",52
Q58689,"Santa Cruz County, Arizona",52
Q58691,"Maricopa County, Arizona",57
Q58692,"Graham County, Arizona",51
Q58694,"Navajo County, Arizona",51
Q58696,"Mohave County, Arizona",53
Q58698,"Yuma County, Arizona",53
Q58711,"Yavapai County, Arizona",51
Q58712,"Pinal County, Arizona",51
Q58759,"La Paz County, Arizona",51
Q58771,"Apache County, Arizona",52
Q58774,"Cochise County, Arizona",51
Q70979,"Sullivan County, New York",50
Q71100,"Steuben County, New York",47
Q71136,"Seneca County, New York",47
Q71190,"Schuyler County, New York",45
Q71202,"Schoharie County, New York",44
Q71202,Schoharie County (New York),44
Q104994,"County of Los Angeles, California",78
Q104994,LA County,78
Q104994,"Los Angeles County, California",78
Q108403,"Clark County, Nevada",49
Q108408,"Albany County, New York",49
Q108618,"Orange County, New York",51
Q108788,"Adams County, Mississippi",45
Q109512,"Calhoun County, Mississippi",43
Q110655,"Benton County, Mississippi",44
Q111098,"Rockland County, New York",48
Q111220,"Churchill County, Nevada",47
Q111245,"Chaves County, New Mexico",44
Q111286,"Alcorn County, Mississippi",44
Q111291,"Clay County, Mississippi",44
Q111979,"Colfax County, New Mexico",45
Q112456,"Amite County, Mississippi",44
Q112499,"Carroll County, Mississippi",43
Q112834,"Tishomingo County, Mississippi",43
Q112915,"Bergen County, New Jersey",46
Q112934,"Socorro County, New Mexico",45
Q112953,Dona Ana County,44
Q112953,"Doña Ana County, New Mexico",44
Q113354,"Carlton County, Minnesota",43
Q130083,"Choctaw County, Mississippi",44
Q138141,"Burlington County, New Jersey",43
Q156265,"San Juan County, New Mexico",45
Q156297,"Bernalillo County, New Mexico",44
Q156411,"Warren County, Mississippi",45
Q156445,"Chickasaw County, Mississippi",44
Q156481,"Rio Arriba County, New Mexico",43
Q156481,"Rio Arriba County, NM",43
Q156566,"Rensselaer County, New York",46
Q156575,"Coahoma County, Mississippi",43
Q156619,"Cook County, Minnesota",42
Q167565,"Lenawee County, Michigan",42
Q167580,"Branch County, Michigan",42
Q167583,"Cass County, Michigan",44
Q167589,"St. Joseph County, Michigan",42
Q167656,"Berrien County, Michigan",43
Q176307,"Cabarrus County, North Carolina",41
Q180785,"Otter Tail County, Minnesota",45
Q182176,"De Baca County, New Mexico",43
Q182845,"Clark County, Missouri",42
Q188275,"Renville County, Minnesota",43
Q195658,"Monroe County, Michigan",45
Q195664,"Wayne County, Michigan",51
Q201014,"Perquimans County, North Carolina",42
Q203022,"Mineral County, Nevada",47
Q204761,"Newton County, Mississippi",43
Q259095,"Ralls County, Missouri",41
Q266493,"Wayne County, Mississippi",42
Q284439,"Martin County, Minnesota",42
Q284806,"Wright County, Missouri",41
Q290157,"Maries County, Missouri",40
Q295787,"Dare County, North Carolina",43
Q339724,"DeSoto County, Mississippi",43
Q346925,Adair,43
Q346925,"Adair County, Missouri",43
Q372648,"Polk County, Minnesota",47
Q374968,"Graham County, North Carolina",43
Q382993,"Crawford County, Michigan",42
Q426262,"Grant County, New Mexico",44
Q128077,"Essex County, New Jersey",46
Q130006,"Franklin County, Mississippi",45
Q130008,"Jones County, Mississippi",45
Q130009,"Humphreys County, Mississippi",44
Q114843,"Erie County, New York",52
Q114862,"Otsego County, New York",48
Q114884,"Clinton County, New York",46
Q114884,"Clinton County, NY",46
Q114904,"Onondaga County, New York",46
Q114923,"Cattaraugus County, New York",48
Q114948,"Hamilton County, New York",45
Q114969,"Niagara County, New York",47
Q114992,"Essex County, New York",45
Q114992,"Essex County, NY",45
Q115014,"Genesee County, New York",48
Q115025,"Ontario County, New York",45
Q115043,"Oneida County, New York",46
Q115043,"Oneida County, NY",46
Q115061,"Chautauqua County, New York",47
Q115081,"Lewis County, New York",44
Q115104,"Monroe County, New York",51
Q115125,"Orleans County, New York",47
Q115148,"Dutchess County, New York",47
Q115166,"Madison County, New York",45
Q115182,"Cayuga County, New York",47
Q115200,"Columbia County, New York",46
Q115216,"Greene County, New York",47
Q115227,"Jefferson County, New York",48
Q115247,"Franklin County, New York",45
Q115258,"Fulton County, New York",46
Q115266,"Putnam County, New York",47
Q115289,"Delaware County, New York",46
Q115344,"Union County, Mississippi",44
Q115349,"Clarke County, Mississippi",44
Q115356,"Bolivar County, Mississippi",43
Q115419,"Walthall County, Mississippi",44
Q118127,"Edgecombe County, North Carolina",42
Q127238,"Jackson County, Missouri",42
Q484791,"Douglas County, Missouri",41
Q484991,"Taos County, New Mexico",44
Q485020,"Union County, New Mexico",44
Q485035,"Pike County, Mississippi",45
Q485062,"Chariton County, Missouri",40
Q485204,Van Buren County,44
Q485204,"Cass County, Missouri",44
Q485204,"Van Buren County, Missouri",44
Q485209,"Daviess County, Missouri",41
Q485213,"Callaway County, Missouri",40
Q485224,"Christian County, Missouri",41
Q485229,"Dent County, Missouri",40
Q484401,"Elko County, Nevada",48
Q484418,"Nye County, Nevada",46
Q484431,"Storey County, Nevada",45
Q484452,"Cooper County, Missouri",41
Q484457,"Butler County, Missouri",42
Q484461,"Crawford County, Missouri",41
Q484465,"Harding County, New Mexico",44
Q484474,"Clay County, Missouri",41
Q484478,"Clinton County, Missouri",42
Q484482,"Catron County, New Mexico",45
Q484493,"Cole County, Missouri",41
Q484496,"Curry County, New Mexico",43
Q484501,"Barton County, Missouri",41
Q484505,"Caldwell County, Missouri",42
Q484505,"Calwell County, Missouri",42
Q484582,"Lincoln County, Missouri",42
Q484607,"Howell County, Missouri",40
Q484612,"Oregon County, Missouri",40
Q484620,"Boone County, Missouri",43
Q484624,"Bollinger County, Missouri",41
Q484629,"Buchanan County, Missouri",42
Q484639,"Beaufort County, North Carolina",44
Q484643,"Washington County, Mississippi",46
Q484643,"Washington County, MS",46
Q484648,"Tippah County, Mississippi",43
Q484659,"Sunflower County, Mississippi",44
Q484664,"Cherokee County, North Carolina",43
Q484668,"Tunica County, Mississippi",43
Q484672,"Morgan County, Missouri",42
Q484681,"Smith County, Mississippi",43
Q484734,"Dallas County, Missouri",42
Q484740,"Cape Girardeau County, Missouri",40
Q484748,"Andrew County, Missouri",42
Q484755,"DeKalb County, Missouri",42
Q484760,"Dade County, Missouri",41
Q484767,"Camden County, Missouri",41
Q484776,"Audrain County, Missouri",40
Q484786,"Carter County, Missouri",41
Q426398,"Neshoba County, Mississippi",44
Q428298,"Durham County, North Carolina",44
Q430328,"Wilkes County, North Carolina",43
Q430938,"Dunklin County, Missouri",40
Q477870,"Texas County, Missouri",41
Q483862,"Attala County, Mississippi",43
Q484287,"Cedar County, Missouri",42
Q484290,"Guadalupe County, New Mexico",44
Q484296,"Los Alamos County, New Mexico",46
Q484300,"Bates County, Missouri",41
Q484304,"Atchison County, Missouri",41
Q484335,"Lincoln County, Nevada",47
Q484340,"Washoe County, Nevada",50
Q484342,"Pershing County, Nevada",47
Q484349,"Esmeralda County, Nevada",48
Q484381,"Eureka County, Nevada",47
Q484398,"Douglas County, Nevada",45
Q485235,"Barry County, Missouri",41
Q485245,"Eddy County, New Mexico",44
Q485250,"Scott County, Mississippi",44
Q485370,"Todd County, Minnesota",43
Q485378,"Jackson County, Mississippi",44
Q485383,"Lafayette County, Mississippi",44
Q485388,"Lauderdale County, Mississippi",43
Q485392,"Pearl River County, Mississippi",44
Q485402,"Greene County, Mississippi",44
Q485408,"Washington County, Minnesota",44
Q485408,"Washington County, MN",44
Q485412,"Wabasha County, Minnesota",43
Q485420,"Copiah County, Mississippi",43
Q485426,"Holmes County, Mississippi",43
Q485430,"Redwood County, Minnesota",43
Q485434,"Harrison County, Mississippi",45
Q485441,"Hancock County, Mississippi",44
Q485445,"George County, Mississippi",43
Q485509,"Pine County, Minnesota",44
Q485631,"Phelps County, Missouri",42
Q485656,"Olmsted County, Minnesota",43
Q485896,"Lincoln County, Mississippi",44
Q486043,"Benzie County, Michigan",42
Q486064,"Covington County, Mississippi",43
Q486091,"Benton County, Missouri",42
Q486187,"Faribault County, Minnesota",44
Q486191,"Pipestone County, Minnesota",45
Q486198,"Fillmore County, Minnesota",43
Q486207,"Kittson County, Minnesota",42
Q486210,"Alger County, Michigan",43
Q486215,"Jackson County, Minnesota",43
Q486218,"Hubbard County, Minnesota",43
Q486229,"Hennepin County, Minnesota",50
Q486238,"Itasca County, Minnesota",42
Q486243,"Goodhue County, Minnesota",42
Q486248,"Marshall County, Minnesota",43
Q486255,"Isanti County, Minnesota",43
Q486261,"Lac qui Parle County, Minnesota",41
Q486265,"Norman County, Minnesota",45
Q486270,"Grant County, Minnesota",42
Q486281,"Clearwater County, Minnesota",42
Q486288,"Houston County, Minnesota",44
Q486293,"Alpena County, Michigan",43
Q486301,"Pope County, Minnesota",43
Q486305,"Koochiching County, Minnesota",42
Q486309,"Chisago County, Minnesota",44
Q486313,"Kandiyohi County, Minnesota",42
Q486435,"Webster County, Mississippi",44
Q486466,"Yazoo County, Mississippi",43
Q486480,"Yalobusha County, Mississippi",43
Q486513,"Wilkinson County, Mississippi",43
Q486522,"Winston County, Mississippi",43
Q486526,"Tate County, Mississippi",43
Q486538,"Hinds County, Mississippi",43
Q487236,"Mora County, New Mexico",44
Q487243,"Lincoln County, New Mexico",44
Q487254,"San Miguel County, New Mexico",44
Q487283,"Valencia County, New Mexico",43
Q487288,"Torrance County, New Mexico",42
Q487534,"Roosevelt County, New Mexico",45
Q487564,"Herkimer County, New York",44
Q487572,"Montgomery County, New York",46
Q487578,"Livingston County, New York",46
Q487581,"Oswego County, New York",46
Q487599,"Schenectady County, New York",45
Q487605,"Saratoga County, New York",45
Q487610,"Cortland County, New York",45
Q487616,"Chenango County, New York",45
Q487686,"Steele County, Minnesota",44
Q489613,"Hidalgo County, New Mexico",44
Q489616,"Lea County, New Mexico",43
Q489625,"Randolph County, Missouri",40
Q489642,"Quay County, New Mexico",43
Q489652,"Luna County, New Mexico",44
Q489756,"Otero County, New Mexico",44
Q489779,"New Madrid County, Missouri",40
Q489793,"Saline County, Missouri",41
Q490210,"Rankin County, Mississippi",43
Q490215,"Noxubee County, Mississippi",43
Q490219,"Perry County, Mississippi",43
Q490251,"Tallahatchie County, Mississippi",43
Q490255,"Stone County, Mississippi",44
Q490259,"Pontotoc County, Mississippi",43
Q490266,"Quitman County, Mississippi",43
Q490272,"Panola County, Mississippi",43
Q490390,"Wright County, Minnesota",43
Q490409,"Nicollet County, Minnesota",43
Q490414,"Yellow Medicine County, Minnesota",44
Q490420,"Swift County, Minnesota",43
Q490423,"Rice County, Minnesota",43
Q490427,"Sherburne County, Minnesota",43
Q490432,"Meeker County, Minnesota",42
Q490436,"Red Lake County, Minnesota",43
Q490443,"Stevens County, Minnesota",43
Q490446,"Lincoln County, Minnesota",42
Q490450,"Mower County, Minnesota",42
Q490454,"Kanabec County, Minnesota",42
Q490488,"Simpson County, Mississippi",43
Q490505,"Hudson County, New Jersey",44
Q490642,"Gladwin County, Michigan",42
Q490647,"Grand Traverse County, Michigan",42
Q490649,"Luce County, Michigan",42
Q489897,"Platte County, Missouri",42
Q489901,"Perry County, Missouri",41
Q489980,"Pulaski County, Missouri",41
Q489986,"Moniteau County, Missouri",41
Q489993,"Jefferson County, Missouri",43
Q489999,"Livingston County, Missouri",41
Q490002,"Macon County, Missouri",41
Q490009,"Lafayette County, Missouri",42
Q490014,"Mississippi County, Missouri",41
Q490019,"Johnson County, Missouri",42
Q490023,"Monroe County, Missouri",42
Q489796,"Ripley County, Missouri",41
Q489847,Sainte Genevieve County,40
Q489847,"Sainte Genevieve County, Missouri",40
Q489847,"Ste. Genevieve County, Missouri",40
Q489853,Saint Clair County,42
Q489853,"Saint Clair County, Missouri",42
Q489853,"St. Clair County, Missouri",42
Q489855,"Nodaway County, Missouri",41
Q489861,"Polk County, Missouri",43
Q489864,"Reynolds County, Missouri",40
Q489869,"Ozark County, Missouri",40
Q489873,"Saint Charles County, Missouri",41
Q489873,"St. Charles County, Missouri",41
Q489877,"Pike County, Missouri",41
Q489880,"Ray County, Missouri",41
Q489886,"Putnam County, Missouri",41
Q489891,"Newton County, Missouri",43
Q489894,"Osage County, Missouri",42
Q491178,"Lake County, Minnesota",43
Q491184,"Sibley County, Minnesota",44
Q491190,"Madison County, Mississippi",43
Q491196,"Nobles County, Minnesota",43
Q491201,"Ramsey County, Minnesota",44
Q491221,"Forrest County, Mississippi",43
Q491236,"Lawrence County, Mississippi",43
Q491267,"Lee County, Mississippi",44
Q491276,"Monroe County, Mississippi",44
Q491285,"Jefferson Davis County, Mississippi",44
Q491584,"Alexander County, North Carolina",42
Q491626,"Ashe County, North Carolina",43
Q491857,"Delta County, Michigan",42
Q491868,"Arenac County, Michigan",42
Q491882,"Chippewa County, Michigan",42
Q491889,"Cheboygan County, Michigan",42
Q492488,"Claiborne County, Mississippi",41
Q493250,"McKinley County, New Mexico",43
Q493255,"Sandoval County, New Mexico",43
Q490652,"Waseca County, Minnesota",43
Q490656,"Hillsdale County, Michigan",42
Q490807,"Antrim County, Michigan",42
Q490813,"Eaton County, Michigan",42
Q490835,"Leake County, Mississippi",43
Q490839,"Issaquena County, Mississippi",42
Q490843,"Jasper County, Mississippi",43
Q490848,"Marion County, Mississippi",44
Q490852,"Itawamba County, Mississippi",43
Q490859,"Montgomery County, Mississippi",44
Q490864,"Kemper County, Mississippi",43
Q490869,"Grenada County, Mississippi",43
