WikidataID,itemLabel,sitelinks
Q2597653,"Miles Lampson, 1st Baron Killearn",11.0
Q6742165,Malcolm Archibald Macdonald,4.0
Q194654,Dirk Stikker,19.0
Q134982,David Lloyd George,101.0
Q335310,"Richard Casey, Baron Casey",14.0
Q338294,James Henry Thomas,11.0
Q1635167,"Hugo Hirst, 1st Baron Hirst",3.0
Q21537749,Frank Lidgett McDougall,1.0
Q337483,"Philip Snowden, 1st Viscount Snowden",16.0
Q352,Adolf Hitler,287.0
Q44819,Suharto,100.0
Q315540,"Archibald Wavell, 1st Earl Wavell",47.0
Q952813,Thomas Blamey,19.0
Q214321,Jan Christiaan Smuts,47.0
Q6234389,John Fullerton Evetts,4.0
Q1810083,Amir Sjarifuddin,16.0
Q18394992,William Roy Hodgson,9.0
Q19840503,Keith Officer,1.0
Q6831895,Michael Kirby,6.0
Q434281,Douglas Mawson,39.0
Q334088,"Christopher Addison, 1st Viscount Addison",8.0
Q2457728,Johannes Henricus van Maarseveen,4.0
Q3526552,Wongsonegoro,4.0
Q333591,"Alfred Mond, 1st Baron Melchett",11.0
Q4798506,Arthur Duckham,2.0
Q336483,"Harold Harmsworth, 1st Viscount Rothermere",17.0
Q335480,"Maurice Hankey, 1st Baron Hankey",12.0
Q188999,Austen Chamberlain,64.0
Q336065,"Hugh Trenchard, 1st Viscount Trenchard",16.0
Q5343781,Edward John Harding,1.0
Q20173926,Charles Nathan,2.0
Q186985,Robert Brooke-Popham,8.0
Q299938,Halford Mackinder,43.0
Q4800220,"Arthur Salter, 1st Baron Salter",4.0
Q356395,James Barry Munnik Hertzog,27.0
Q18917226,Horace Hamilton,1.0
Q119270,Arnold Theiler,7.0
Q1676624,"Walter Layton, 1st Baron Layton",5.0
Q214438,Robert Menzies,42.0
Q2291802,"Ernle Chatfield, 1st Baron Chatfield",12.0
Q18526860,John Dulanty,1.0
Q2960304,Charles Theodore Te Water,3.0
Q23559,Benito Mussolini,181.0
Q666843,Neville Henderson,20.0
Q6318658,Jusuf Wanandi,3.0
Q468481,Ali Murtopo,8.0
Q11665,JosÃ© Ramos-Horta,66.0
Q402998,Leonardus Benjamin Moerdani,9.0
Q7283137,Ragnar Colvin,1.0
Q15513909,Owen Dixon,2.0
Q3131985,Henri Sautot,2.0
Q312685,Claude Auchinleck,37.0
Q2253173,"Sir Philip Christison, 4th Baronet",7.0
Q11010,Parliament of the United Kingdom,71.0
Q382118,Parliament of Australia,44.0
Q16635,Guam,170.0
Q16956248,Department of Munitions,1.0
Q7169219,Permanent Mandates Commission,2.0
Q55,Netherlands,345.0
Q219693,United Nations Trusteeship Council,53.0
Q2981744,Department of Defence,9.0
Q625657,Australian Defence Force,30.0
Q34366,Tasmania,148.0
Q51,Antarctica,292.0
Q119230,Admiralty Islands,46.0
Q987,New Delhi,201.0
Q5251259,Defence Select Committee,1.0
Q1930,Ottawa,210.0
Q164921,Radio Australia,10.0
Q3125978,Bali,60.0
Q3812,Sulawesi,113.0
Q5531658,General Act for the Pacific Settlement of International Disputes,1.0
Q1123768,Royal Netherlands Army,14.0
Q7178,International Red Cross and Red Crescent Movement,123.0
Q3916,West Kalimantan,70.0
Q17151,Thessaloniki,135.0
Q1405242,International Refugee Organization,16.0
Q350134,North Atlantic Ocean,8.0
Q606212,Fremantle,40.0
Q16666,Nanjing,131.0
Q181982,Western Hemisphere,70.0
Q7445004,Security Treaty Between the United States and Japan,10.0
Q118350,Caroline Islands,57.0
Q1443945,Territory of New Guinea,23.0
Q30,United States of America,389.0
Q1352,Chennai,139.0
Q3183,Perth,155.0
Q16959675,Department of Commerce and Agriculture,1.0
Q664,New Zealand,309.0
Q4294705,Services Australia,4.0
Q2271,South Sumatra,67.0
Q1054746,Singapore Island,29.0
Q38684,Bay of Bengal,113.0
Q16956392,Department of Supply and Development,1.0
Q3224,New South Wales,147.0
Q1997277,British Borneo,8.0
Q37100,Auckland,145.0
Q2642883,Johannes Leimena,8.0
Q1156,Mumbai,211.0
Q3003251,Indonesian Red Cross Society,9.0
Q84,London,321.0
Q4412,West Africa,133.0
Q183399,Financial Times,58.0
Q591797,Imperial Airways,17.0
Q2822847,British Empire Economic Conference,8.0
Q93195,Ulster,83.0
Q1117048,Commonwealth Scientific and Industrial Research Organisation,18.0
Q5153800,Commonwealth Labour Party,1.0
Q4481843,Federation of British Industries,3.0
Q16956275,Department of Overseas Trade,1.0
Q1769635,Covenant of the League of Nations,15.0
Q48359,Strait of Malacca,95.0
Q574,East Timor,262.0
Q7184,NATO,204.0
Q8475,Interpol,97.0
Q34374,Crete,143.0
Q33254,Tasman Sea,90.0
Q322356,Kra Isthmus,40.0
Q702778,Imperial Japanese Army General Staff Office,15.0
Q171989,James R. Schlesinger,31.0
Q23685,Jimmy Carter,163.0
Q168041,Zbigniew Brzezinski,72.0
Q312564,"Douglas Haig, 1st Earl Haig",47.0
Q656511,Brent Scowcroft,27.0
Q499056,Melvin Laird,23.0
Q15514927,William D. Rogers,4.0
Q3129951,Helmut Sonnenfeldt,5.0
Q319015,Yigal Allon,35.0
Q210308,Lawrence Eagleburger,39.0
Q433180,William P. Rogers,31.0
Q233969,Le Duc Tho,53.0
Q280290,Creighton Abrams,29.0
Q138048,Park Geun-hye,99.0
Q298793,William Westmoreland,41.0
Q401574,Ahmed Zaki Yamani,27.0
Q296661,Cyrus Vance,39.0
Q147989,JoaquÃ­n Balaguer,36.0
Q34060,Yizhak Rabin,102.0
Q487723,Anatoly Dobrynin,24.0
Q359560,Walt Whitman Rostow,32.0
Q191999,Robert McNamara,55.0
Q190071,Ayub Khan,60.0
Q164535,Mobutu Sese Seko,80.0
Q161672,Patrice Lumumba,94.0
Q1048041,Paul D. Harkins,10.0
Q878933,Phoumi Vongvichit,17.0
Q934934,Neil H. McElroy,11.0
Q504362,Nguyen Khanh,22.0
Q450984,Henry Cabot Lodge Jr.,28.0
Q1370956,U. Alexis Johnson,6.0
Q63708,Ellsworth Bunker,8.0
Q212286,P. W. Botha,56.0
Q8006135,William Bundy,7.0
Q313258,Dean Rusk,41.0
Q325810,David K. E. Bruce,8.0
Q301853,Joseph Lawton Collins,23.0
Q313411,George Shultz,44.0
Q466151,Mikhail Semyonovich Vorontsov,23.0
Q93330,Juan Domingo PerÃ³n,83.0
Q40933,Eva PerÃ³n,98.0
Q62206,Egon Bahr,32.0
Q313598,Chiang Ching-kuo,51.0
Q3569866,Woody Johnson,14.0
Q109426250,Nuri,0.0
Q4388292,Arthur Hendrick Vandenberg,16.0
Q48093,Nikolai Bulganin,53.0
Q390367,Adolphe Alphand,22.0
Q469882,Robert Green Ingersoll,48.0
Q584,Rhine,170.0
Q470110,American Red Cross,26.0
Q1653,Danube,175.0
Q918126,British Guiana,29.0
Q1208250,Hankou,27.0
Q39731,Baltic states,115.0
Q1046848,North China,41.0
Q7835,Crimea,170.0
Q9648,Falkland Islands,180.0
Q1260,Kurt Waldheim,83.0
Q55300,Soviet occupation zone of Germany,27.0
Q1575845,McGeorge Bundy,15.0
Q851756,United States National Security Council,28.0
Q36678,West Bank,116.0
Q485500,Radio Free Europe/Radio Liberty,64.0
Q189064,Lockheed U-2,49.0
Q18394528,Washington National Records Center,1.0
Q174534,Boeing B-52 Stratofortress,65.0
Q668,India,368.0
Q794,Iran,347.0
Q338067,Oval Office,43.0
Q549310,Thomas Hinman Moorer,9.0
Q107957,Alexander Haig,43.0
Q184650,Donald Rumsfeld,80.0
Q317681,Luis EcheverrÃ­a,43.0
Q822359,Kenneth Rush,10.0
Q2185,Georges Pompidou,134.0
Q343514,Ä°hsan Sabri ÃaÄlayangil,9.0
Q9576,James Callaghan,83.0
Q349785,Paul Volcker,31.0
Q203433,Spiro Agnew,67.0
Q80504,Nicolae CeauÈescu,102.0
Q386798,Clark Clifford,19.0
Q5660906,Harold H. Saunders,2.0
Q7183623,Philip Goldberg,12.0
Q69103,Hassan II,64.0
Q5344274,Edward M. Korry,3.0
Q321323,Pyotr Abrassimov,9.0
Q6525703,Leonard S. Unger,4.0
Q2023708,Richard Blumenthal,31.0
Q1385526,Henry H. Fowler,14.0
Q461569,Avraham Harman,8.0
Q5498476,Frederick Nolting,4.0
Q200436,Rauf DenktaÅ,54.0
Q350681,Adam Rapacki,19.0
Q35314,Nikita Khrushchev,153.0
Q724360,Graham Martin,9.0
Q320103,Souphanouvong,38.0
Q4994310,Lysander Cutler,7.0
Q312539,Diosdado Macapagal,48.0
Q35236,Herbert Hoover,146.0
Q550255,J. William Fulbright,28.0
Q71371916,W. Patrick Murphy,3.0
Q177917,Imre Nagy,70.0
Q271878,"George Curzon, 1st Marquess Curzon of Kedleston",57.0
Q64020598,William F. Burns,2.0
Q49,North America,297.0
Q4045073,National City Corp.,4.0
Q34370,Rotterdam,159.0
Q21195,Scandinavia,158.0
Q1384,New York,233.0
Q23406,Red Sea,167.0
Q7233,Lockheed Corporation,39.0
Q27231,East Asia,151.0
Q184851,Diego Garcia,65.0
Q1377612,European Payments Union,10.0
Q178469,Biafra,63.0
Q874682,Shanghai CommuniquÃ©,12.0
Q902,Bangladesh,309.0
Q72,ZÃ¼rich,179.0
Q83241,Galilee,90.0
Q5092,Baltimore,142.0
Q24826,Liverpool,167.0
Q172,Toronto,199.0
Q38272,British Isles,114.0
Q40469,Associated Press,78.0
Q2079,Leipzig,158.0
Q263686,Southeast Europe,49.0
Q1462,Sardinia,171.0
Q18869,Caucasus,148.0
Q493845,United Press International,31.0
Q857063,Citibank,39.0
Q35600,Ural Mountains,124.0
Q98,Pacific Ocean,250.0
Q34647,Johannesburg,164.0
Q2090,Nuremberg,144.0
Q1643555,British Honduras,34.0
Q999109,Port Arthur,29.0
Q796411,Italian Army,21.0
Q165198,Cyrenaica,63.0
Q219712,Imperial Japanese Navy,46.0
Q4481787,Federal Reserve Bank,9.0
Q1800288,United States Chamber of Commerce,14.0
Q1155502,Ministry of Foreign Affairs of the People's Republic of China,24.0
Q43456,Soviet Army,32.0
Q72818,Haiphong,78.0
Q496084,Neutral Nations Supervisory Commission,10.0
Q1968468,National Congress of Chile,19.0
Q5351582,El Mercurio,3.0
Q1324321,El Mercurio,8.0
Q9592,Catholic Church,186.0
Q23556,Atlanta,182.0
Q80389,Kuril Islands,100.0
Q274918,Grand National Assembly of Turkey,54.0
Q83786,Shimla,80.0
Q912979,Northrop,28.0
Q3497642,Tangier International Zone,15.0
Q66,Boeing,95.0
Q8692,Bilbao,139.0
Q12837,Iberian Peninsula,143.0
Q2336399,Baluchistan,11.0
Q1113311,Peshawar,98.0
Q607832,People's Liberation Army Air Force,33.0
Q702659,Republic of China Air Force,21.0
Q10863020,United States House Committee on Appropriations,5.0
Q271894,French Equatorial Africa,43.0
Q1515,Abidjan,137.0
Q186198,Eastern Hemisphere,69.0
Q27449,Southern Europe,118.0
Q16644,Northern Mariana Islands,146.0
Q7348,Indus River,141.0
Q1250,Friuli-Venezia Giulia,129.0
Q55306,British occupation zone in Germany,16.0
Q200667,Ladakh,79.0
Q1652038,National Intelligence Agency,5.0
Q926295,Italian Empire,43.0
Q220563,United Nations Secretariat,61.0
Q763185,Union MiniÃ¨re du Haut Katanga,9.0
Q2347909,East Bengal,23.0
Q2862927,Indonesian Army,9.0
Q132959,Sub-Saharan Africa,77.0
Q200130,Azad Kashmir,74.0
Q40059,Jordan River,112.0
Q50189,Annecy,87.0
Q3282896,Coordinator of Inter-American Affairs,5.0
Q133396,Knesset,82.0
Q80919,KGB,84.0
Q127031,Taiwan Strait,77.0
Q11859074,Conference on Security and Co-operation in Europe,4.0
Q28227,Maghreb,101.0
Q277252,Southeast Asia Treaty Organization,49.0
Q894834,"Embassy of the United States, Saigon",9.0
Q96,Mexico,379.0
Q889,Afghanistan,328.0
Q3616,Tehran,216.0
Q796,Iraq,317.0
Q208157,Straits of Tiran,47.0
Q644,Sharm el-Sheikh,78.0
Q1016,Libya,303.0
Q1028,Morocco,291.0
Q18207676,Sihanoukville,40.0
Q827525,International Development Association,41.0
Q4986341,Bui Diem,3.0
Q7892224,United States Strike Command,3.0
Q419,Peru,298.0
Q863853,United Nations Yemen Observation Mission,12.0
Q15,Africa,368.0
Q188822,Asian Development Bank,59.0
Q44071,Yuri Andropov,99.0
Q1033,Nigeria,302.0
Q916,Angola,296.0
Q907051,National Liberation Front of Angola,29.0
Q470290,Joshua Nkomo,30.0
Q1389746,Winston Lord,6.0
Q42761,Watergate scandal,73.0
Q368,Augusto Pinochet,113.0
Q2468387,Muhammad Abd El-Ghani El-Gamasy,9.0
Q258,South Africa,330.0
Q1362,Islamabad,173.0
Q115,Ethiopia,305.0
Q5838,Kabul,197.0
Q8673,Lagos,166.0
Q1354,Dhaka,189.0
Q1045,Somalia,291.0
Q612155,Nicanor Costa MÃ©ndez,9.0
Q1982544,William Harrison Standley,6.0
Q49344,Ãscar Arias SÃ¡nchez,70.0
Q449356,Manuel Urrutia LleÃ³,27.0
Q315475,Lin Biao,50.0
Q2000858,Robert Daniel Murphy,10.0
Q2571,Walter Scheel,65.0
Q563577,John J. McCloy,18.0
Q1723653,Thomas K. Finletter,6.0
Q16003659,"Charles Hartwell Bonesteel, Jr.",4.0
Q2268332,Selim Sarper,7.0
Q1275,Gladwyn Jebb,46.0
Q332623,"Samuel Hood, 1st Viscount Hood",16.0
Q318143,Abe Fortas,12.0
Q5477351,Foy D. Kohler,5.0
Q1064148,Charles Douglas Jackson,4.0
Q563223,Luis Padilla Nervo,12.0
Q311719,Adlai Stevenson II,55.0
Q7788149,Thomas C. Mann,6.0
Q332400,Oswald Mosley,43.0
Q1274607,Vladimir Velebit,9.0
Q888636,Orville Freeman,11.0
Q12002,Alberto Lleras Camargo,30.0
Q540230,Carlos Lleras Restrepo,27.0
Q311431,Juan Velasco Alvarado,37.0
Q2382042,Jan Herman van Roijen Jr.,6.0
Q162655,JÃ³zsef Mindszenty,36.0
Q826501,Pierre Wigny,8.0
Q430518,John Hickenlooper,34.0
Q2061526,Paul Nitze,17.0
Q822380,Walter John Stoessel,6.0
Q6298916,Juan Atilio Bramuglia,6.0
Q6079309,Melih Esenbel,5.0
Q128911,Ezer Weizman,43.0
Q4481976,Feodor Fedorenko,5.0
Q12609621,William Henry Gleysteen,4.0
Q8014928,William M. Rountree,3.0
Q2331736,Horace Merle Cochran,4.0
Q913848,Richard Helms,20.0
Q15866,Curtis LeMay,31.0
Q8017301,William R. Tyler,3.0
Q2607,Erich Honecker,85.0
Q7298532,Raymond A. Hare,3.0
Q331742,George McGovern,44.0
Q7781877,"Theodore L. Eliot, Jr.",1.0
Q880817,Chester Bowles,12.0
Q17479570,Whiting Willauer,1.0
Q209989,Hubert Humphrey,70.0
Q4828945,Avis Bohlen,2.0
Q4391239,Arnold Heeney,4.0
Q521462,Joseph J. Sisco,7.0
Q34982,JoÃ£o Goulart,50.0
Q364219,Sicco Mansholt,28.0
Q44517,Bruno Kreisky,53.0
Q973836,John A. McCone,13.0
Q173563,Jomo Kenyatta,76.0
Q158707,Pat Nixon,55.0
Q1077819,Chris Van Hollen,26.0
Q75863640,Robert M. McClintock,2.0
Q2936938,Cao Van Vien,11.0
Q334419,Duong Van Minh,33.0
Q1452988,G. Frederick Reinhardt,7.0
Q1393740,Walter C. Dowling,5.0
Q128614,John Diefenbaker,48.0
Q7934870,Viron P. Vaky,1.0
Q244689,Lal Bahadur Shastri,66.0
Q200850,JÃ¡nos KÃ¡dÃ¡r,58.0
Q186525,Julius Nyerere,76.0
Q212979,Robert Gates,54.0
Q1066494,Charles Woodruff Yost,7.0
Q317291,Abdul Haris Nasution,20.0
Q959635,Andrew Young,25.0
Q5926031,Walter P. McConaughy,6.0
Q6456698,L. William Seidman,3.0
Q6118502,Jacob D. Beam,3.0
Q1875906,Jacob Koppel Javits,16.0
Q558992,Edward Lansdale,15.0
Q6555559,Lionel C. McGarr,3.0
Q1833583,Phoumi Nosavan,8.0
Q374393,Alexander Sergeyevich Menshikov,27.0
Q206048,Joseph Kasa-Vubu,43.0
Q552916,Harold Brown,28.0
Q11237,Nelson Rockefeller,64.0
Q335533,Adolfo LÃ³pez Mateos,39.0
Q6286743,Joseph S. Farland,5.0
Q310123,JÃ¢nio Quadros,40.0
Q179858,Urho Kekkonen,72.0
Q4722251,Alfred Atherton,5.0
Q2408989,Thanat Khoman,14.0
Q7358341,Roger Hilsman,6.0
Q997635,George Ball,15.0
Q1424885,Lucien Conein,8.0
Q1264,U Thant,82.0
Q4826645,Robert Komer,4.0
Q660993,Nikolai Patolichev,15.0
Q57775,Boyko Borisov,72.0
Q2496,Ludwig Erhard,82.0
Q4797759,Arthur A. Hartman,10.0
Q888182,Roberto Francisco Chiari RemÃ³n,14.0
Q977052,Gunnar Jarring,14.0
Q63100523,John S. Badeau,
Q1642479,Walworth Barbour,5.0
Q7138376,Parker T. Hart,2.0
Q191123,Levi Eshkol,54.0
Q3093424,Dawee Chullasapya,4.0
Q128956,Harold Wilson,86.0
Q605370,Bill Moyers,13.0
Q319867,Edmund Muskie,35.0
Q1463,Ferdinand Marcos,133.0
Q6241291,John J. Sullivan,20.0
Q6614872,William H. Sullivan,5.0
Q1376143,Nicholas Katzenbach,17.0
Q968874,Eugene V. Rostow,8.0
Q179871,Eisaku SatÅ,74.0
Q1797921,Xuan Thuy,8.0
Q155649,Richard Holbrooke,52.0
Q2512,Kurt Georg Kiesinger,72.0
Q49216,Walter Mondale,71.0
Q2300505,Harry W. Shlaudeman,4.0
Q5723733,Henry J. Tasca,2.0
Q5740637,Hermann Eilts,2.0
Q5512357,G. McMurtrie Godley,1.0
Q57308,Abdelaziz Bouteflika,95.0
Q354695,Yakubu Gowon,35.0
Q313903,B. J. Vorster,36.0
Q552951,Sol Linowitz,5.0
Q785325,Francisco Alberto CaamaÃ±o,13.0
Q373055,Maurice Stans,8.0
Q713505,Daniel Patrick Moynihan,30.0
Q434142,Caspar Weinberger,28.0
Q15992973,Peter Flanigan,3.0
Q7345617,Robert Hormats,4.0
Q297644,Kakuei Tanaka,44.0
Q7176641,Peter Rodman,3.0
Q356342,Kenneth Keating,13.0
Q131355,Zulfiqar Ali Bhutto,84.0
Q4494771,William G. Hyland,3.0
Q2516,Helmut Schmidt,100.0
Q208301,Khalid of Saudi Arabia,61.0
Q193635,Alan Greenspan,60.0
Q2124,ValÃ©ry Giscard d'Estaing,112.0
Q318479,Abel Muzorewa,21.0
Q545307,Bill Clements,16.0
Q953882,Simcha Dinitz,9.0
Q301252,Anthony Crosland,13.0
Q183187,Fahd bin Abdulaziz Al Saud,72.0
Q62988,W. Michael Blumenthal,17.0
Q947002,Emilio Ãscar Rabasa,9.0
Q48231,Idi Amin,100.0
Q269039,Hugo Banzer,33.0
Q116630,Francisco Morales BermÃºdez,29.0
Q124993,Leopoldo Fortunato Galtieri,50.0
Q1530,Baghdad,231.0
Q38,Italy,382.0
Q3820,Beirut,194.0
Q36,Poland,364.0
Q924,Tanzania,283.0
Q40,Austria,346.0
Q1025,Mauritania,272.0
Q3630,Jakarta,222.0
Q1865,Kuala Lumpur,190.0
Q1854,Ho Chi Minh City,248.0
Q1861,Bangkok,229.0
Q836,Myanmar,286.0
Q1850,Phnom Penh,163.0
Q9326,Vientiane,158.0
Q928,Philippines,302.0
Q956,Beijing,277.0
Q8684,Seoul,223.0
Q8681,Pan Am,52.0
Q3561,Algiers,186.0
Q406,Istanbul,259.0
Q3640,Ankara,221.0
Q3805,Amman,175.0
Q3766,Damascus,213.0
Q817,Kuwait,273.0
Q851,Saudi Arabia,310.0
Q220,Rome,313.0
Q2807,Madrid,280.0
Q262,Algeria,320.0
Q398,Bahrain,277.0
Q407199,Palestinian territories,48.0
Q1218,Jerusalem,268.0
Q85,Cairo,241.0
Q3692,Riyadh,171.0
Q36704,Yugoslavia,155.0
Q3711,Belgrade,210.0
Q9684,The New York Times,109.0
Q586,Bonn,148.0
Q19660,Bucharest,220.0
Q656,Saint Petersburg,248.0
Q1963,Khartoum,161.0
Q1794,Frankfurt,198.0
Q1085,Prague,248.0
Q39,Switzerland,348.0
Q953,Zambia,279.0
Q3870,Nairobi,205.0
Q739,Colombia,339.0
Q2841,BogotÃ¡,262.0
Q2900,Quito,165.0
Q766,Jamaica,256.0
Q218,Romania,324.0
Q752401,Least Developed Countries,40.0
Q35,Denmark,337.0
Q31,Belgium,344.0
Q1858,Hanoi,186.0
Q41,Greece,345.0
Q1757,Helsinki,233.0
Q182016,United Nations Environment Programme,54.0
Q240,Brussels-Capital Region,118.0
Q34,Sweden,342.0
Q1748,Copenhagen,226.0
Q32,Luxembourg,309.0
Q783,Honduras,273.0
Q948,Tunisia,287.0
Q16,Canada,361.0
Q20,Norway,365.0
Q270,Warsaw,261.0
Q1741,Vienna,264.0
Q219,Bulgaria,336.0
Q28,Hungary,322.0
Q2887,Santiago,271.0
Q2844,BrasÃ­lia,205.0
Q750,Bolivia,284.0
Q736,Ecuador,285.0
Q717,Venezuela,312.0
Q244,Barbados,250.0
Q664609,Caribbean,152.0
Q128323,Trinidad,77.0
Q734,Guyana,262.0
Q189,Iceland,328.0
Q8880,European Commission,89.0
Q233,Malta,300.0
Q6500954,Zaire,58.0
Q33946,Czechoslovakia,147.0
Q414,Argentina,338.0
Q1781,Budapest,245.0
Q1486,Buenos Aires,255.0
Q29,Spain,364.0
Q1533,Caracas,193.0
Q77,Uruguay,286.0
Q1049,Sudan,296.0
Q585,Oslo,226.0
Q3551,Rabat,173.0
Q423,North Korea,301.0
Q833,Malaysia,308.0
Q35381,Colombo,145.0
Q3926,Pretoria,168.0
Q1030,Namibia,283.0
Q804,Panama,269.0
Q800,Costa Rica,276.0
Q790,Haiti,263.0
Q1041,Senegal,267.0
Q3718,Dakar,159.0
Q1754,Stockholm,260.0
Q1867,Taipei,173.0
Q472,Sofia,213.0
Q597,Lisbon,242.0
Q1036,Uganda,277.0
Q1029,Mozambique,275.0
Q789915,United States Department of State,73.0
Q3881,Lusaka,154.0
Q963,Botswana,275.0
Q114,Kenya,298.0
Q33,Finland,378.0
Q117,Ghana,289.0
Q837,Nepal,296.0
Q774,Guatemala,258.0
Q865,Taiwan,278.0
Q1461,Manila,187.0
Q1014,Liberia,260.0
Q3572,Tunis,170.0
Q3838,Kinshasa,182.0
Q733,Paraguay,283.0
Q1563,Havana,180.0
Q1489,Mexico City,230.0
Q2868,Lima,195.0
Q3579,Tripoli,171.0
Q811,Nicaragua,256.0
Q792,El Salvador,260.0
Q2145,Quebec City,136.0
Q954,Zimbabwe,287.0
Q330988,Democratic Kampuchea,41.0
Q9582,Gerald Ford,159.0
Q3535919,William vanden Heuvel,5.0
Q2105,Jacques Chirac,145.0
Q336212,William Richard Tolbert,38.0
Q105480,Kenneth Kaunda,65.0
Q561177,Kriangsak Chamanan,22.0
Q295790,Carlos AndrÃ©s PÃ©rez,37.0
Q10707,Robert Mugabe,129.0
Q101137,Yasuo Fukuda,75.0
Q2158789,Robert S. Strauss,14.0
Q7357022,Rodney O'Gliasain Kennedy-Minott,2.0
Q38823,Ruhollah Khomeini,117.0
Q131694,Aden,98.0
Q805,Yemen,284.0
Q842,Oman,269.0
Q912,Mali,276.0
Q1008,CÃ´te d'Ivoire,278.0
Q37995,Yangon,135.0
Q1348,Kolkata,180.0
Q1400,Pennsylvania,220.0
Q8660,Karachi,180.0
Q1257,Boutros Boutros-Ghali,87.0
Q3856,Nicosia,188.0
Q612,Dubai,187.0
Q1435,Zagreb,200.0
Q56037,East Berlin,66.0
Q1022,Stuttgart,171.0
Q70,Bern,191.0
Q1020,Malawi,269.0
Q21,England,290.0
Q1726,Munich,216.0
Q162222,Deutsche Bundesbank,38.0
Q106235,Hans-Dietrich Genscher,58.0
Q727,Amsterdam,255.0
Q867662,Esso,22.0
Q778,The Bahamas,255.0
Q769,Grenada,232.0
Q634831,Sheraton Hotels and Resorts,26.0
Q1335,Montevideo,186.0
Q884,South Korea,321.0
Q18808,Pyongyang,177.0
Q38807,Suva,126.0
Q368804,U.S. Customs and Border Protection,22.0
Q7903,Casablanca,135.0
Q854,Sri Lanka,283.0
Q5468,Durban,128.0
Q3733,Conakry,149.0
Q3748,Monrovia,147.0
Q153975,Alitalia,53.0
Q967,Burundi,272.0
Q1774,Zanzibar,103.0
Q1761,Dublin,215.0
Q786,Dominican Republic,243.0
Q3919,Gaborone,151.0
Q945,Togo,267.0
Q1019,Madagascar,285.0
Q185111,Tobago,62.0
Q242,Belize,256.0
Q812,Florida,235.0
Q43509,Guayaquil,106.0
Q1397,Ohio,212.0
Q237,Vatican City,313.0
Q399799,Canton,36.0
Q11739,Lahore,130.0
Q35997,Ä°zmir,147.0
Q691,Papua New Guinea,261.0
Q194360,American Express,49.0
Q3075620,Jidda Island,11.0
Q3894,Kampala,162.0
Q3624,Addis Ababa,179.0
Q3037,Kathmandu,181.0
Q131626,Smithsonian Institution,64.0
Q1037,Rwanda,270.0
Q3825,Libreville,147.0
Q1000,Gabon,264.0
Q1519,Abu Dhabi,170.0
Q465952,Amoco,15.0
Q962,Benin,276.0
Q1491,La Paz,144.0
Q2933,AsunciÃ³n,163.0
Q34404,New Orleans,158.0
Q3897,Luanda,163.0
Q3792,LomÃ©,145.0
Q58707,Aeroflot,71.0
Q4781944,Exxon,11.0
Q1013,Lesotho,253.0
Q3274,Managua,143.0
Q3238,Tegucigalpa,145.0
Q3110,San Salvador,136.0
Q34105,Hosni Mubarak,132.0
Q18094,Honolulu,174.0
Q1027,Mauritius,253.0
Q1050,Eswatini,255.0
Q490,Milan,205.0
Q137555,Ogaden,42.0
Q1391,Maryland,208.0
Q133274,Moscow Kremlin,90.0
Q1899,Kyiv,236.0
Q16557,Dallas,161.0
Q3935,Windhoek,162.0
Q1009,Cameroon,276.0
Q846,Qatar,276.0
Q1044,Sierra Leone,262.0
Q1204,Illinois,218.0
Q782,Hawaii,245.0
Q1005,The Gambia,269.0
Q99,California,260.0
Q775060,Texaco,27.0
Q16552,San Diego,151.0
Q3642,Asmara,154.0
Q7024935,Nicholas A. Veliotes,2.0
Q187009,Likud,68.0
Q1042,Seychelles,247.0
Q3889,Maputo,151.0
Q977,Djibouti,266.0
Q161341,airborne early warning and control system,36.0
Q6250,Western Sahara,190.0
Q240425,Polisario Front,46.0
Q220843,Walvis Bay,65.0
Q29230,Martti Ahtisaari,90.0
Q891266,Bolaven Plateau,20.0
Q1937110,Tran Thien Khiem,14.0
Q156494,AntonÃ­n NovotnÃ½,44.0
Q332081,RÃ³mulo Betancourt,40.0
Q358051,Pham Van Dong,30.0
Q156806,Konstantinos Karamanlis,51.0
Q16977,Deng Xiaoping,120.0
Q295781,Nikolai Podgorny,45.0
Q396606,Omar Karami,34.0
Q2701376,Sisowath Sirik Matak,18.0
Q333981,Yahya Khan,51.0
Q57356,Yahya Jammeh,65.0
Q313400,Lon Nol,42.0
Q356751,HÃ©ctor JosÃ© CÃ¡mpora,31.0
Q6084719,Ismail Fahmi,7.0
Q307237,Abdul Halim Khaddam,25.0
Q57800,Ralph Gonsalves,31.0
Q722270,JosÃ© Baptista Pinheiro de Azevedo,19.0
Q316942,Antoine Gizenga,36.0
Q4918,Mediterranean Sea,244.0
Q187593,Lubumbashi,69.0
Q36117,Borneo,126.0
Q159469,Albertville,84.0
Q439990,Thanom Kittikachorn,32.0
Q36579,Quáº£ng Trá»,49.0
Q36608,TÃ¢y Ninh,45.0
Q2227318,NhÃ¢n DÃ¢n,12.0
Q502276,Kataeb Party,37.0
Q1320413,Quáº£ng Trá»,12.0
Q2002279,Portuguese Guinea,24.0
Q379850,Central Treaty Organization,45.0
Q533890,Alexander Shelepin,20.0
Q953903,Northern Rhodesia,38.0
Q179029,Sabah,86.0
Q1960,Dar es Salaam,128.0
Q796754,Soviet Navy,39.0
Q232595,Liberal Democratic Party,62.0
Q41837,Gulf of Aden,94.0
